module_protein,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
3,GO:0090505,epiboly involved in wound healing,10/1056,42/18986,0.23809523809523808,4.2807539682539675,5.165466871220538,7.814367205961675e-5,6.003437100854312e-4,3.900747736978595e-4,ACVRL1/CCN1/COL5A1/DDR1/CEACAM1/ITGA5/ITGAV/ITGB1/MMP12/LRG1,10
3,GO:0008625,extrinsic apoptotic signaling pathway via death domain receptors,15/1056,87/18986,0.1724137931034483,3.0998563218390807,4.764056560544949,8.282858936151291e-5,6.353889555931533e-4,4.1284550649801704e-4,BAG3/FAS/FGA/HGF/ICAM1/LGALS3/FASLG/NOS3/SFRP1/TNFRSF10A/TNFRSF10B/TNF/TNFRSF1A/TNFSF10/TNFRSF10C,15
3,GO:0030282,bone mineralization,19/1056,128/18986,0.1484375,2.6687825520833335,4.597312593443205,8.423667403470161e-5,6.452303932375733e-4,4.192400043456957e-4,AHSG/ATRAID/ASPN/CCL3/CCN1/BMP4/BGLAP/COMP/CLEC3B/ECM1/FGFR2/FGF23/LEP/PHOSPHO1/PTN/MMP13/LTBP3/NELL1/PTH,19
3,GO:0043549,regulation of kinase activity,46/1056,460/18986,0.1,1.7979166666666668,4.204290705152904,8.720452175020218e-5,6.669722694692763e-4,4.333668408701286e-4,ADIPOQ/ADAM9/APOE/CCN1/CD300A/CD4/CD74/CHI3L1/CSF1R/EDN1/CALCA/EFNA1/EGFR/EPHA1/EPHA4/ERBB2/EPO/GAS6/CEACAM1/GCG/GHR/ARHGEF5/CLSPN/ERN1/HEG1/FLT1/F2/LEP/LILRA5/LILRB4/MSTN/NTRK3/PILRB/PTPRC/ROBO1/SMPD1/THY1/TNFRSF10A/TNFRSF10B/TNFRSF11A/TNF/SLAMF8/TREM2/IFNG/NTF3/TNFSF11,46
3,GO:0050792,regulation of viral process,23/1056,173/18986,0.1329479768786127,2.3902938342967244,4.45807874782856,9.234060186672253e-5,7.052085964784513e-4,4.5821098657296077e-4,APCS/AXL/BSG/BST2/CD28/CD4/CD74/CD209/FURIN/GSN/FCN1/IL32/LGALS1/LAMP3/LGALS9/NECTIN2/NOTCH1/CLEC4G/SMPD1/PTX3/TNF/TYRO3/IFIT1,23
3,GO:0002495,antigen processing and presentation of peptide antigen via MHC class II,9/1056,35/18986,0.2571428571428571,4.623214285714285,5.2066584738839605,9.345858062282251e-5,7.105884706646756e-4,4.617065728020824e-4,B2M/CD74/CTSD/CTSL/CTSF/CTSS/CTSE/IFI30/TREM2,9
3,GO:0043369,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment",9/1056,35/18986,0.2571428571428571,4.623214285714285,5.2066584738839605,9.345858062282251e-5,7.105884706646756e-4,4.617065728020824e-4,CTSL/IL12B/IL12RB1/IL6ST/IL6/LGALS1/LY9/SLAMF6/IL6R,9
3,GO:0050858,negative regulation of antigen receptor-mediated signaling pathway,9/1056,35/18986,0.2571428571428571,4.623214285714285,5.2066584738839605,9.345858062282251e-5,7.105884706646756e-4,4.617065728020824e-4,CD160/CD22/CD300A/CD72/CEACAM1/LGALS3/LILRB4/THY1/FCRL3,9
3,GO:0002544,chronic inflammatory response,7/1056,21/18986,0.3333333333333333,5.993055555555555,5.555801711118706,9.421724301112771e-5,7.149961953320038e-4,4.6457050253641047e-4,CCL11/CXCL13/IDO1/LTA/TNF/VCAM1/VNN1,7
3,GO:0035860,glial cell-derived neurotrophic factor receptor signaling pathway,6/1056,15/18986,0.4,7.191666666666667,5.8217720973428895,9.459309509533008e-5,7.149961953320038e-4,4.6457050253641047e-4,GDF15/GFRA1/GFRA3/GFRA2/RET/PSPN,6
3,GO:0038065,collagen-activated signaling pathway,6/1056,15/18986,0.4,7.191666666666667,5.8217720973428895,9.459309509533008e-5,7.149961953320038e-4,4.6457050253641047e-4,COL1A1/DDR1/COL4A1/ITGA11/ITGA2/OSCAR,6
3,GO:0050930,induction of positive chemotaxis,6/1056,15/18986,0.4,7.191666666666667,5.8217720973428895,9.459309509533008e-5,7.149961953320038e-4,4.6457050253641047e-4,AGER/PGF/SCG2/VEGFB/NTF3/VEGFD,6
3,GO:0043903,regulation of biological process involved in symbiotic interaction,13/1056,69/18986,0.18840579710144928,3.38737922705314,4.821330899603609,9.547735785870974e-5,7.195698534527028e-4,4.6754224793230906e-4,APCS/BSG/CD4/CD74/FURIN/GSN/FCN1/ITGAV/LGALS1/LGALS9/NECTIN2/SMPD1/PTX3,13
3,GO:0045576,mast cell activation,13/1056,69/18986,0.18840579710144928,3.38737922705314,4.821330899603609,9.547735785870974e-5,7.195698534527028e-4,4.6754224793230906e-4,ADGRE2/CD300A/CD300LF/CHGA/IL4R/KIT/LGALS9/HAVCR1/NECTIN2/GRP/PTGDS/MILR1/S100A13,13
3,GO:0010927,cellular component assembly involved in morphogenesis,20/1056,140/18986,0.14285714285714285,2.568452380952381,4.520358481049277,9.57671413409443e-5,7.196495825256091e-4,4.6759405208974186e-4,BMP10/ACTN2/CNTN1/EDN1/CSRP3/GPC1/ITGB1/KRT8/KRT19/KLHL41/CAPN3/MYBPC1/MYBPC2/MYOM2/LMOD1/NECTIN2/MYOM3/NEB/PDGFRA/SPINK2,20
3,GO:0032989,cellular anatomical entity morphogenesis,20/1056,140/18986,0.14285714285714285,2.568452380952381,4.520358481049277,9.57671413409443e-5,7.196495825256091e-4,4.6759405208974186e-4,BMP10/ACTN2/CNTN1/EDN1/CSRP3/GPC1/ITGB1/KRT8/KRT19/KLHL41/CAPN3/MYBPC1/MYBPC2/MYOM2/LMOD1/NECTIN2/MYOM3/NEB/PDGFRA/SPINK2,20
3,GO:0045926,negative regulation of growth,28/1056,232/18986,0.1206896551724138,2.1698994252873565,4.351036026834732,9.644296366174357e-5,7.236731843905213e-4,4.702083971066698e-4,ACVRL1/ADAM15/BMP10/BST2/CCN3/CDH1/CDHR2/DRAXIN/DCBLD2/FBP1/GDF15/HYAL1/GDF2/KIAA0319/MSTN/NRP1/PI16/PTPRS/RGMA/FRZB/RTN4R/HRG/SEMA3F/SFRP1/SPP1/STC2/SCGB3A1/TNR,28
3,GO:0044058,regulation of digestive system process,10/1056,43/18986,0.23255813953488372,4.1812015503875974,5.068134696308051,9.679416949199555e-5,7.242002086084718e-4,4.7055083236350145e-4,APOA1/APOA4/APOA2/ENPP7/LEP/OXT/PRAP1/SPINK1/TFF2/SCT,10
3,GO:0090504,epiboly,10/1056,43/18986,0.23255813953488372,4.1812015503875974,5.068134696308051,9.679416949199555e-5,7.242002086084718e-4,4.7055083236350145e-4,ACVRL1/CCN1/COL5A1/DDR1/CEACAM1/ITGA5/ITGAV/ITGB1/MMP12/LRG1,10
3,GO:0071560,cellular response to transforming growth factor beta stimulus,34/1056,306/18986,0.1111111111111111,1.9976851851851853,4.269852921829444,9.752380090031846e-5,7.286017299146981e-4,4.734107314489906e-4,ACVRL1/ADAMTSL2/ADAM9/ASPN/BAMBI/CD109/ACTA2/CDH3/CDH5/COL1A1/CILP/EDN1/DKK3/ENG/FGFR2/FOLR1/FURIN/GDF15/IGF1R/ITGB6/LTBP2/MSTN/LRG1/PENK/SFRP1/TGFBR2/TGFBR3/LTBP3/VASN/POSTN/SMAD5/WFIKKN1/WFIKKN2/XCL1,34
3,GO:0002790,peptide secretion,30/1056,257/18986,0.11673151750972763,2.0987354085603114,4.3037744452467654,1.0191318828133555e-4,7.56087217179401e-4,4.912694930960955e-4,CCN3/CD38/CD74/CRHBP/EDN1/EGFR/FAM3B/FGA/CHGA/GCG/F2/IL1RN/INHBB/FAM3D/IL6/LEP/GRP/GIP/PTPRN2/CPE/SFRP1/SPINK1/GAL/MMP7/TNF/IFNG/SCT/TNFSF11/VGF/VSNL1,30
3,GO:0002295,T-helper cell lineage commitment,8/1056,28/18986,0.2857142857142857,5.136904761904762,5.31624998045428,1.0208277461820816e-4,7.56087217179401e-4,4.912694930960955e-4,IL12B/IL12RB1/IL6ST/IL6/LGALS1/LY9/SLAMF6/IL6R,8
3,GO:0002675,positive regulation of acute inflammatory response,8/1056,28/18986,0.2857142857142857,5.136904761904762,5.31624998045428,1.0208277461820816e-4,7.56087217179401e-4,4.912694930960955e-4,ADAM8/C3/IL6ST/IL6/OSMR/TNFRSF11A/TNF/TNFSF11,8
3,GO:0002726,positive regulation of T cell cytokine production,8/1056,28/18986,0.2857142857142857,5.136904761904762,5.31624998045428,1.0208277461820816e-4,7.56087217179401e-4,4.912694930960955e-4,B2M/CD55/CD7/IL18R1/IL1R1/IL6/SLAMF1/XCL1,8
3,GO:0050996,positive regulation of lipid catabolic process,8/1056,28/18986,0.2857142857142857,5.136904761904762,5.31624998045428,1.0208277461820816e-4,7.56087217179401e-4,4.912694930960955e-4,APOA4/ANGPTL3/APOA2/FABP1/CLSTN3/FGF21/ENPP7/SCT,8
3,GO:0150146,cell junction disassembly,8/1056,28/18986,0.2857142857142857,5.136904761904762,5.31624998045428,1.0208277461820816e-4,7.56087217179401e-4,4.912694930960955e-4,C3/CX3CL1/C1QA/EPHA4/ADGRB3/ITGAM/ITGB1/TREM2,8
3,GO:0048732,gland development,45/1056,450/18986,0.1,1.7979166666666668,4.157218948723423,1.0366342067659374e-4,0.00076669287458800675,4.98160544578904e-4,APOA1/ASS1/CCL11/CDH1/BMP4/AREG/CSF1/DDR1/CSF1R/EDN1/DKK3/EGFR/EPHA2/CPB2/FGFR2/CEACAM1/HGF/IGF2R/IGSF3/ERBB4/ITGA2/FGL1/INHBB/IL6/MET/NOTCH1/NRP1/NOTCH2/PDGFRA/PCSK9/PKD1/PSAP/ROBO1/FRZB/PTN/SERPINF1/PSAPL1/SFRP1/TGFA/TGFBR2/TGFBR3/TNF/TNC/UPB1/TNFSF11,45
3,GO:0007611,learning or memory,32/1056,282/18986,0.11347517730496454,2.040189125295508,4.2708737288389,1.042441771866046e-4,7.698835722019294e-4,5.002337080497297e-4,AGER/B2M/APOE/CCL11/BCHE/BGLAP/CALB1/CNTN2/CRHBP/CNTNAP2/EGFR/ADGRB3/DBH/GM2A/CLSTN2/ITGA5/ITGB1/KIT/KLK8/LDLR/LILRB2/MME/NTRK2/GIP/OXT/PTPRZ1/PTN/SERPINF1/TREM2/NPTX2/SCN2A/TNR,32
3,GO:0001915,negative regulation of T cell mediated cytotoxicity,5/1056,10/18986,0.5,8.989583333333334,6.132942742703994,1.0504224841903246e-4,7.713572515671116e-4,5.011912347718719e-4,CEACAM1/IL7R/KLRD1/LILRB1/PTPRC,5
3,GO:1900748,positive regulation of vascular endothelial growth factor signaling pathway,5/1056,10/18986,0.5,8.989583333333334,6.132942742703994,1.0504224841903246e-4,7.713572515671116e-4,5.011912347718719e-4,ADGRG1/ITGB1/ROBO1/SMOC2/TNXB,5
3,GO:2000508,regulation of dendritic cell chemotaxis,5/1056,10/18986,0.5,8.989583333333334,6.132942742703994,1.0504224841903246e-4,7.713572515671116e-4,5.011912347718719e-4,CCL21/GAS6/LGALS9/SLAMF1/SLAMF8,5
3,GO:2000563,"positive regulation of CD4-positive, alpha-beta T cell proliferation",5/1056,10/18986,0.5,8.989583333333334,6.132942742703994,1.0504224841903246e-4,7.713572515671116e-4,5.011912347718719e-4,CD28/CD55/LGALS9/TGFBR2/XCL1,5
3,GO:0030099,myeloid cell differentiation,45/1056,451/18986,0.09977827050997783,1.7939301552106428,4.1411540697155464,1.0913381710536032e-4,8.002629120599324e-4,5.199727573995007e-4,ADIPOQ/APCS/B2M/CCL3/CCN4/CD4/CD109/CD74/BMP4/BGLAP/CSF1/CLEC5A/DLL1/CSF1R/CALCA/EPHA2/EPO/FSTL3/CEACAM1/IL12B/KIT/CSF3R/LILRB1/LILRB4/ITGB6/LTBR/KITLG/MB/OSCAR/NOTCH2/PRTN3/SFRP1/TGFBR2/TGFBR3/TNFRSF11A/TNF/TNFRSF11B/TF/TREM2/IFNG/IL15/PLA2G10/SMAD5/TFRC/TNFSF11,45
3,GO:0001974,blood vessel remodeling,11/1056,52/18986,0.21153846153846154,3.8032852564102564,4.9124132419581885,1.1005339626985578e-4,8.047166776895128e-4,5.228666023601062e-4,ACVRL1/AXL/CBS/CST3/FLT4/CEACAM1/DBH/NPPC/NOS3/RSPO3/HRG,11
3,GO:0140353,lipid export from cell,11/1056,52/18986,0.21153846153846154,3.8032852564102564,4.9124132419581885,1.1005339626985578e-4,8.047166776895128e-4,5.228666023601062e-4,C1QTNF1/EDN1/LEP/OXT/RETN/GAL/SPP1/TNFRSF11A/PLA2G10/REN/TNFSF11,11
3,GO:0072577,endothelial cell apoptotic process,13/1056,70/18986,0.18571428571428572,3.3389880952380953,4.757836281642211,1.1136266167084829e-4,8.131367151745368e-4,5.283375420257034e-4,ANGPTL4/CD160/CD248/CDH5/FGF21/FGA/GAS6/ICAM1/KDR/FASLG/SCG2/TNF/TEK,13
3,GO:1901343,negative regulation of vasculature development,22/1056,164/18986,0.13414634146341464,2.411839430894309,4.406780931787699,1.1383686463515342e-4,8.300269267244919e-4,5.393119977206256e-4,ANGPT2/CD160/CXCL10/DCN/EPHA2/ADGRB3/HSPG2/GDF2/ISM1/ANGPTL7/FASLG/PTPRM/HRG/SERPINF1/OPTC/SPINK5/TAFA5/THBS2/THBS4/TNF/TEK/TIE1,22
3,GO:2000352,negative regulation of endothelial cell apoptotic process,9/1056,36/18986,0.25,4.494791666666667,5.093485213770001,1.18510198892596e-4,8.628814622758932e-4,5.606593114425223e-4,ANGPTL4/CDH5/FGF21/FGA/GAS6/ICAM1/KDR/SCG2/TEK,9
3,GO:0050892,intestinal absorption,10/1056,44/18986,0.22727272727272727,4.086174242424242,4.97371595502122,1.1907910783571592e-4,8.658008475220247e-4,5.625561890479521e-4,APOA1/APOA4/APOA2/FABP1/FABP2/ENPP7/HEPH/LDLR/LEP/PRAP1,10
3,GO:0045685,regulation of glial cell differentiation,14/1056,80/18986,0.175,3.1463541666666663,4.6686752699185226,1.2003445952454137e-4,8.715178011957898e-4,5.662707934871618e-4,CNTN2/EPHA4/CDK1/F2/IL6ST/IL6/LDLR/NOTCH1/PTPRZ1/PTN/SPINT1/TNFRSF1B/TNFRSF21/TREM2,14
3,GO:0032535,regulation of cellular component size,38/1056,361/18986,0.10526315789473684,1.8925438596491226,4.155106329180908,1.2332607779982725e-4,8.941574276485366e-4,5.809809453831526e-4,BAIAP2/APOE/ACTN2/CCL11/CCL21/CDH1/CDHR2/CDHR5/CNTN2/EDN1/DRAXIN/ELN/ESAM/FN1/GLA/CDH4/GSN/IL7R/KIAA0319/ISLR2/L1CAM/MEGF9/LMOD1/NEB/NRP1/NRCAM/DSCAM/NEFL/PTPRS/RGMA/RET/RTN4R/KEL/SEMA3F/SEMA7A/SPP1/SCT/TNR,38
3,GO:1903531,negative regulation of secretion by cell,21/1056,154/18986,0.13636363636363635,2.4517045454545454,4.3897267711354955,1.276347233550661e-4,9.224664480689954e-4,5.993747996846277e-4,ADIPOQ/APOE/CCN3/CD300A/CD200/CRHBP/EDN1/CHGA/CEACAM1/FGF23/IL12B/INHBB/FAM3D/LEP/LGALS9/LILRB1/NOTCH1/SFRP1/TNFRSF1A/TNFRSF1B/VSNL1,21
3,GO:0000302,response to reactive oxygen species,25/1056,200/18986,0.125,2.2473958333333335,4.303771873072402,1.281209882662555e-4,9.224664480689954e-4,5.993747996846277e-4,AMBP/APOA4/APOD/ADAM9/AXL/APOE/AREG/COL1A1/EDN1/FABP1/CDK1/ERN1/HGF/GPR37/HYAL1/IL18BP/IL6/MB/MET/PDGFRA/NOS3/SDC1/MMP3/SCGB1A1/SIRPA,25
3,GO:0007259,cell surface receptor signaling pathway via JAK-STAT,19/1056,132/18986,0.14393939393939395,2.587910353535354,4.442815820699305,1.2812531073082457e-4,9.224664480689954e-4,5.993747996846277e-4,CSF1R/GHR/CSH1/IL10RB/F2/IL12B/IL15RA/ERBB4/IL7R/KIT/IL6/LEP/NOTCH1/PKD1/PTPRC/TNF/TNFRSF1A/IFNG/IL15,19
3,GO:0010977,negative regulation of neuron projection development,19/1056,132/18986,0.14393939393939395,2.587910353535354,4.442815820699305,1.2812531073082457e-4,9.224664480689954e-4,5.993747996846277e-4,B2M/APOE/CD38/CDH1/DRAXIN/EFNA1/EPHA4/IL15RA/KIAA0319/GFAP/NRP1/PTPRS/RGMA/RTN4R/SEMA3F/SPP1/THY1/SPOCK1/TNR,19
3,GO:0015918,sterol transport,19/1056,132/18986,0.14393939393939395,2.587910353535354,4.442815820699305,1.2812531073082457e-4,9.224664480689954e-4,5.993747996846277e-4,APOA1/APOA4/ADIPOQ/APOC1/APOM/APOE/CES1/APOA2/CLU/FURIN/LCAT/LDLR/LRP1/MSR1/NPC2/PCSK9/PLTP/TREM2/PLA2G10,19
3,GO:0002429,immune response-activating cell surface receptor signaling pathway,36/1056,336/18986,0.10714285714285714,1.9263392857142856,4.157645133968595,1.2937551080142412e-4,9.296049488087548e-4,6.040130577588356e-4,C3/BTN2A1/CD160/CD22/CD28/CD300A/CD38/CD14/CD276/CD72/CD79B/CR1/CD8A/CLEC6A/CR2/CLEC7A/CEACAM1/FCN1/ICOSLG/ITGAM/FCN2/KLRD1/LGALS3/LILRA2/LILRB4/LY96/MOG/NECTIN2/LBP/PTPRC/S100A14/THY1/TNFRSF21/KLRK1/TREM2/FCRL3,36
3,GO:0043627,response to estrogen,13/1056,71/18986,0.18309859154929578,3.2919600938967135,4.695481873301959,1.294774691066316e-4,9.296049488087548e-4,6.040130577588356e-4,BGLAP/APOA2/CRHBP/F7/EPO/IGFBP2/KRT19/MME/MSTN/SFRP1/GAL/TNFRSF11B/TEK,13
3,GO:0055002,striated muscle cell development,23/1056,177/18986,0.12994350282485875,2.3362758945386064,4.334580063177235,1.3108916726144702e-4,9.381524362145664e-4,6.095668083178825e-4,BMP10/ACTN2/BMP4/DNER/CXADR/EDN1/CSRP3/CDK1/ITGB1/KRT8/KRT19/KLHL41/CAPN3/MYBPC1/MYBPC2/MYOM2/LMOD1/MYOM3/NEB/PI16/PDGFRA/KEL/SDC1,23
3,GO:0034104,negative regulation of tissue remodeling,7/1056,22/18986,0.3181818181818182,5.7206439393939394,5.37643904758818,1.3157792655346876e-4,9.381524362145664e-4,6.095668083178825e-4,AGER/CD38/CST3/CALCA/IL6/SFRP1/TNFRSF11B,7
3,GO:0035739,"CD4-positive, alpha-beta T cell proliferation",7/1056,22/18986,0.3181818181818182,5.7206439393939394,5.37643904758818,1.3157792655346876e-4,9.381524362145664e-4,6.095668083178825e-4,CD274/CD28/CD55/IL2RA/LGALS9/TGFBR2/XCL1,7
3,GO:1903054,negative regulation of extracellular matrix organization,7/1056,22/18986,0.3181818181818182,5.7206439393939394,5.37643904758818,1.3157792655346876e-4,9.381524362145664e-4,6.095668083178825e-4,CST3/DPP4/FAP/NOTCH1/TGFBR3/TNFRSF1A/TNFRSF1B,7
3,GO:2000561,"regulation of CD4-positive, alpha-beta T cell proliferation",7/1056,22/18986,0.3181818181818182,5.7206439393939394,5.37643904758818,1.3157792655346876e-4,9.381524362145664e-4,6.095668083178825e-4,CD274/CD28/CD55/IL2RA/LGALS9/TGFBR2/XCL1,7
3,GO:0048009,insulin-like growth factor receptor signaling pathway,11/1056,53/18986,0.20754716981132076,3.7315251572327046,4.832596523242512,1.3197601528288977e-4,9.396911032918463e-4,6.105665609627149e-4,CDH3/CILP/CRIM1/GHR/IGFBP1/IGFBP4/IGFBP6/IGF2R/IGF1R/IGFBP2/IGFBP3,11
3,GO:0031342,negative regulation of cell killing,8/1056,29/18986,0.27586206896551724,4.959770114942529,5.178825557625918,1.341420298978078e-4,9.51678242805191e-4,6.18355233775306e-4,CR1/CEACAM1/HAVCR2/IL7R/KLRD1/LGALS9/LILRB1/PTPRC,8
3,GO:0007566,embryo implantation,12/1056,62/18986,0.1935483870967742,3.479838709677419,4.746351800518233,1.3439801372690184e-4,9.51678242805191e-4,6.18355233775306e-4,BSG/DDR1/CALCA/EPO/HSPG2/IGFBP7/RECK/STC1/SPP1/STC2/TIMP1/SCGB1A1,12
3,GO:0032731,positive regulation of interleukin-1 beta production,12/1056,62/18986,0.1935483870967742,3.479838709677419,4.746351800518233,1.3439801372690184e-4,9.51678242805191e-4,6.18355233775306e-4,AGER/CCL3/CLEC7A/IL6/LGALS9/LILRA2/LILRA5/LPL/ORM1/TNF/IFNG/PYDC1,12
3,GO:0048010,vascular endothelial growth factor receptor signaling pathway,12/1056,62/18986,0.1935483870967742,3.479838709677419,4.746351800518233,1.3439801372690184e-4,9.51678242805191e-4,6.18355233775306e-4,AXL/CLEC14A/DLL1/FLT4/FLT1/ITGA5/KDR/NRP1/PGF/ROBO1/VEGFB/VEGFD,12
3,GO:0046632,alpha-beta T cell differentiation,19/1056,133/18986,0.14285714285714285,2.568452380952381,4.40508243049696,1.4183566993374822e-4,0.0010029669115342553,6.516801699937722e-4,CD80/CD83/CD86/CTSL/IL12B/IL12RB1/IL18R1/IL6ST/IL4R/IL6/LGALS1/LGALS9/LILRB4/LY9/SLAMF6/TGFBR2/IL6R/TNFSF8/IFNG,19
3,GO:0045862,positive regulation of proteolysis,35/1056,325/18986,0.1076923076923077,1.936217948717949,4.131410054050095,1.4434107131733177e-4,0.0010192852364943085,6.622830409974761e-4,ADAM8/AGER/ADAM9/APOE/CNTN2/CR1/CTSD/CLEC7A/CLEC3B/CTSC/EFNA1/EPHA4/CLU/FAS/F3/FURIN/GSN/GRN/F12/KLKB1/LGALS9/CAPN3/FASLG/MELTF/RGMA/RET/ROBO1/PRSS22/SPON1/TNF/TNFRSF1B/TNFSF10/TF/TREM2/IFNG,35
3,GO:0071402,cellular response to lipoprotein particle stimulus,10/1056,45/18986,0.2222222222222222,3.9953703703703707,4.882052545586717,1.455474175486218e-4,0.001024995816206483,6.659935039397679e-4,APOA1/APOE/CES1/APOA2/FGF21/ITGB1/ITGB2/LDLR/LPL/TREM2,10
3,GO:1990000,amyloid fibril formation,10/1056,45/18986,0.2222222222222222,3.9953703703703707,4.882052545586717,1.455474175486218e-4,0.001024995816206483,6.659935039397679e-4,B2M/APOE/CDSN/CLU/FURIN/GSN/HSPG2/LDLR/TREM2/PFDN4,10
3,GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,9/1056,37/18986,0.24324324324324326,4.373310810810811,4.984380489097865,1.489398415383086e-4,0.001047455502223712,6.805867391037524e-4,B2M/CD74/CTSD/CTSL/CTSF/CTSS/CTSE/IFI30/TREM2,9
3,GO:0071559,response to transforming growth factor beta,34/1056,313/18986,0.10862619808306709,1.9530085197018106,4.12580804514587,1.5131001963802215e-4,0.0010626745929618584,6.90475380020345e-4,ACVRL1/ADAMTSL2/ADAM9/ASPN/BAMBI/CD109/ACTA2/CDH3/CDH5/COL1A1/CILP/EDN1/DKK3/ENG/FGFR2/FOLR1/FURIN/GDF15/IGF1R/ITGB6/LTBP2/MSTN/LRG1/PENK/SFRP1/TGFBR2/TGFBR3/LTBP3/VASN/POSTN/SMAD5/WFIKKN1/WFIKKN2/XCL1,34
3,GO:0043405,regulation of MAP kinase activity,18/1056,123/18986,0.14634146341463414,2.63109756097561,4.404272956625261,1.5427949493503927e-4,0.0010820555052926905,7.030681745553814e-4,ADIPOQ/ADAM9/APOE/CD300A/EDN1/EPHA4/ERBB2/GHR/ARHGEF5/ERN1/FLT1/NTRK3/ROBO1/SMPD1/TNFRSF11A/TNF/NTF3/TNFSF11,18
3,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",16/1056,102/18986,0.1568627450980392,2.8202614379084965,4.473361274196047,1.5531214351039788e-4,0.0010870079892632343,7.062860629609703e-4,CD80/CD83/CD86/CTSL/IL12B/IL12RB1/IL18R1/IL6ST/IL4R/IL6/LGALS1/LGALS9/LY9/SLAMF6/IL6R/IFNG,16
3,GO:0008361,regulation of cell size,23/1056,179/18986,0.12849162011173185,2.3101722532588456,4.274076252366276,1.5540734977439452e-4,0.0010870079892632343,7.062860629609703e-4,APOE/CDH1/EDN1/DRAXIN/FN1/CDH4/IL7R/KIAA0319/ISLR2/L1CAM/NRP1/NRCAM/DSCAM/PTPRS/RGMA/RET/RTN4R/KEL/SEMA3F/SEMA7A/SPP1/SCT/TNR,23
3,GO:0010543,regulation of platelet activation,11/1056,54/18986,0.2037037037037037,3.6624228395061724,4.754696246449295,1.575055089711248e-4,0.0010962715909949654,7.123051105305999e-4,APOE/C1QTNF1/CEACAM1/F2/IL6ST/IL6/PDGFRA/NOS3/HRG/THBD/IL6R,11
3,GO:0050771,negative regulation of axonogenesis,11/1056,54/18986,0.2037037037037037,3.6624228395061724,4.754696246449295,1.575055089711248e-4,0.0010962715909949654,7.123051105305999e-4,CDH1/DRAXIN/KIAA0319/NRP1/PTPRS/RGMA/RTN4R/SEMA3F/SPP1/THY1/TNR,11
3,GO:0072538,T-helper 17 type immune response,11/1056,54/18986,0.2037037037037037,3.6624228395061724,4.754696246449295,1.575055089711248e-4,0.0010962715909949654,7.123051105305999e-4,CLEC6A/CLEC7A/IL12B/IL12RB1/IL6ST/IL6/LGALS1/LY9/NOTCH1/SLAMF6/IL6R,11
3,GO:0030500,regulation of bone mineralization,14/1056,82/18986,0.17073170731707318,3.069613821138212,4.5579179502567655,1.5779505732653042e-4,0.0010962715909949654,7.123051105305999e-4,AHSG/ATRAID/CCL3/CCN1/BMP4/BGLAP/COMP/ECM1/FGF23/PHOSPHO1/PTN/LTBP3/NELL1/PTH,14
3,GO:0042246,tissue regeneration,14/1056,82/18986,0.17073170731707318,3.069613821138212,4.5579179502567655,1.5779505732653042e-4,0.0010962715909949654,7.123051105305999e-4,ADAM15/APOD/CCN3/CPQ/IGFBP1/ERBB4/KLK6/CAPN3/MSTN/NOTCH1/PLG/PTN/POSTN/YAP1,14
3,GO:0042100,B cell proliferation,15/1056,92/18986,0.16304347826086957,2.9313858695652173,4.506590770270656,1.5900919593628683e-4,0.0011025513494228375,7.16385398716314e-4,CD22/CD300A/CD38/CD74/CR2/IL7R/MZB1/PTPRC/TNFRSF13B/TNFRSF21/TNFRSF4/TNFRSF13C/FCRL3/TFRC/TNFSF13B,15
3,GO:0043603,amide metabolic process,46/1056,472/18986,0.09745762711864407,1.752206920903955,4.016107319599104,1.5912671270040563e-4,0.0011025513494228375,7.16385398716314e-4,ACE2/ASS1/APOE/CCN1/BCHE/BTD/CTSL/CTSZ/EFNA1/DPP4/EPHA4/CLU/FOLR1/ENPP7/FTCD/FURIN/GGT1/GLA/GSTA1/GSTA3/GM2A/DPEP2/IFNGR1/HPGDS/GGT5/MME/MVK/NTRK2/NT5C1A/PAM/PLA2G15/MEP1A/CPE/SCARB2/NAAA/SMPD1/SPON1/ST6GAL1/TNF/TNFRSF1A/GSAP/IFNG/PLA2G7/REN/VNN1/VNN2,46
3,GO:0002507,tolerance induction,8/1056,30/18986,0.26666666666666666,4.794444444444444,5.047572795214214,1.7406570136785355e-4,0.0012028266629373794,7.815395255432624e-4,HAVCR2/IDO1/IL2RA/LGALS9/LILRB4/LILRB2/PDCD1/TGFBR2,8
3,GO:0045672,positive regulation of osteoclast differentiation,8/1056,30/18986,0.26666666666666666,4.794444444444444,5.047572795214214,1.7406570136785355e-4,0.0012028266629373794,7.815395255432624e-4,CSF1/IL12B/NOTCH2/TNFRSF11A/TNF/TREM2/IFNG/TNFSF11,8
3,GO:0008585,female gonad development,16/1056,103/18986,0.1553398058252427,2.792880258899676,4.427733936530394,1.7454691034957839e-4,0.0012045372461205843,7.826509810925928e-4,ANG/FST/INHBB/KIT/KDR/LEP/KITLG/NOTCH1/NPPC/PDGFRA/NOS3/RETN/ROBO2/SFRP1/PTX3/VGF,16
