name,wX_01,wX_02,wX_03,wX_04,wX_05
CCL5,-0.0029902745186548754,-0.009061273666746045,-1.6873035906356902e-4,0.009830654686610034,0.03525140403491577
CCL7,0.008459537977148103,0.013994079652889247,-0.0020131824838933348,-0.002800016218590165,-0.04658864221312354
CCL8,0.00479559548002556,0.007316646927320034,-0.015165865714521208,-0.029435508931789037,-0.008347815060887148
CCN1,-0.006282002782050585,-0.026316741069829522,-0.027919706108838597,0.007355512336008535,0.023392982522105248
CCN2,0.0068722700481479194,0.03306747980023651,-0.008189359786424509,0.019211852165067808,0.04506395530734597
CCN3,-0.006620083189386713,-0.004320905528981744,0.016156641714261014,-0.01692283526515825,-0.026498907929806668
CCN4,0.004076844250068026,-0.011092009359004168,-0.004722981822111618,-0.0013772884389187143,-0.007908648044330148
CCN5,-0.001875396091572915,-0.03133526844485813,0.0032621520439849914,-0.0040855127968031195,-0.03662580657303748
CCS,-0.014798926260170287,-0.015752755829787874,0.037000654483305286,-0.017529891557820615,-0.035454901978059776
CCT5,-0.01866909047971837,0.0025808309440452496,-0.047631829933728664,-0.045064782156758146,0.023071114850542595
CD109,0.003363274068649795,0.018922021924985623,0.01689347140333502,-0.011468627330732738,0.01126088653513907
CD14,0.012043504839307363,0.03320887933905142,3.7431106590829206e-4,0.046221963762025975,-0.03310899242314954
CD160,-6.497721252233335e-4,-0.0025126877888095416,0.029116969252738358,0.022662304900731203,0.013837941973506176
CD163,-0.02255605043660551,0.003347361834752695,0.06953386946123256,-0.004640823313286713,-0.01976488572315261
CD164,3.813176663446029e-4,0.009832365427696596,-0.005259415017713965,0.022574320489832427,0.03683867520142329
CD177,-0.004669901721240971,-0.006755313752202929,0.007761875721172826,0.016406515236953405,0.009406837489649265
CD1C,-0.0016400576076685254,-0.013176227972058077,-0.003759552645602084,-0.024467632840019106,0.026248725107231582
CD200,-0.014624883608535078,-0.012991509091737264,0.013981909517883898,0.009133299552438941,-0.023288180654271413
CD200R1,0.0059119879383730065,0.002771203903123275,0.0018017010681586334,0.0023782799258576684,-0.001680226795565261
CD207,0.003563586514257397,-0.011815899392834858,0.023838313280530463,0.008002758369296724,-0.022693087946359894
CD209,-0.014519433691860392,-0.039942276478448904,-0.014275408273078407,-0.018565370725353157,0.03016623852991268
CD22,0.03368753348927669,-0.01348359835764581,-0.03148734920092862,0.029763029887388853,0.008328303528412627
CD244,0.01948250954129414,-0.010295612274146807,0.02145497422138896,-0.014325564560353977,-0.017708563380827786
CD27,0.008632703333868954,0.039943319230362276,0.019590393712967127,0.0037297912206667276,0.07383378601407883
CD274,-0.0017149355491483693,-0.013071127647351279,-0.0028343466715868445,0.01173243134697001,-0.002679410239345613
CD276,-0.009826632281072556,0.007614817864524176,-0.018129527259079736,-0.022223925110617486,0.019269684047917027
CD28,-0.001988006434531463,-0.006574325280462383,0.0033149575782197983,0.023293971010770208,0.008820737806376475
CD2AP,-0.002883675846676898,-0.015863142683762915,0.023162805324346527,-0.041480571085748874,-0.058961033175417905
CD300C,-0.0011271834920693383,0.005972912658058015,-0.014409649373091965,0.0010444781822348027,-0.03289623383996588
CD300E,-0.004656843380731257,0.0027986685723049914,-0.018489164253464953,0.0630718932772144,0.055954551745678455
CD300LF,-0.018208259780574994,0.005599584624538268,0.006106256983317309,0.012031243737987895,-0.024896614945108617
CD300LG,-0.08530256776164946,-0.07523830282749107,-0.12532854545666897,0.0321010431458994,0.08649972888299359
CD302,-0.01508192993279633,-0.0128855922976958,0.02444478437423841,-0.00979079097059943,0.020738129033459125
CD33,0.0018175640632406194,-0.0016216223692995103,-0.006388923520000416,0.02033293386403406,0.008714169589657162
CD34,0.014463745370525439,0.010470773218601976,0.010625230819458634,-0.028258059405085443,-0.014243191607004962
CD38,-0.001210976953437536,0.014153671621168205,0.0071725088259735345,-0.02271624559965418,0.04347370182979292
CD4,0.01620555275166875,0.018746172152558735,0.03118103878572548,2.1443842227767605e-5,-0.01788514907143972
CD40,0.03681235217232096,0.028366477977207503,-0.005163744844054432,0.025208552604425387,0.06516494180182304
CD40LG,-0.026391788532604446,-0.010635564609823426,0.04119482030029484,0.0060652882431222995,-5.554327794378483e-4
CD46,-0.018276748305702705,-0.02148210285985276,0.009274289356229133,-0.02412400271282836,-0.009285162231529347
CD48,-0.019620118526802927,0.009178560216184073,0.021976172851032916,-0.004623133150935162,-0.03107388693212339
CD5,0.004290871937000362,0.031802704519854466,0.009869908403870989,-0.02324351167923405,-0.0011594764130059682
CD58,-0.015118774973934521,-0.035929227750716865,0.014401027397852284,-0.01578800514950687,-0.009803739392699077
