dataset,feature,beta_sex,p_sex,q_sex,p_age,q_age,R2
proteome,SEPTIN9,0.009521577186972411,0.10500189258228869,0.138437454583424,0.14322468003163674,0.1968327876705968,7.742397046056615e-4
proteome,SERPINA1,-0.005936497826374008,4.0453104876841966e-4,7.357172157975184e-4,0.0034289393778965667,0.006298976742655808,0.0025266892514290706
proteome,SERPINA11,-0.428274251667456,0,0,7.770819174054378e-59,5.2874175219265106e-58,0.1906437647915017
proteome,SERPINA12,-0.4046808106137722,7.230375721401322e-56,5.22412542840853e-55,2.1094088903875996e-5,4.5916215891434774e-5,0.026505063754846847
proteome,SERPINA3,-0.030863006236153564,3.6039173733425144e-24,1.4254518716513278e-23,2.229015417716189e-16,7.149995609135775e-16,0.017480384648998815
proteome,SERPINA4,0.034702401766828275,7.432199089806317e-13,2.098122741116503e-12,1.484152698691632e-14,4.498693382638498e-14,0.011330853351867343
proteome,SERPINA5,0.009276578361459481,0.16211097153070098,0.2037029383978115,5.515747978757002e-15,1.7037532645493853e-14,0.006972939310674664
proteome,SERPINA6,-0.1587364906697391,0,0,4.6646871159877345e-15,1.44545877829811e-14,0.1713443648552151
proteome,SERPINA7,-0.07427679546511724,2.1369575769432048e-83,2.2933011643739762e-82,0.43116791407117916,0.4962931788869371,0.03640098386688795
proteome,SERPINA9,-0.11128956059993718,3.3303677194412893e-12,9.145196023564558e-12,2.0614094677249463e-42,1.0802969903571128e-41,0.023564116938839863
proteome,SERPINB1,0.06627951917063947,7.679673710668406e-4,0.0013627335903611598,0.37630039648858193,0.44291163602829464,0.00136798426711926
proteome,SERPINB5,0.0431962091182672,2.564829342975117e-5,5.110400581668509e-5,0.0018767619766966314,0.0035343665870822367,0.0033716335592640645
proteome,SERPINB6,0.024011254742123386,0.07028902310656118,0.0957413245207896,0.17658809931035202,0.23580085173235021,7.958756735081396e-4
proteome,SERPINB8,0.11220335008606903,9.749074433566957e-22,3.6205532152139884e-21,2.7062687448592276e-16,8.652353194133719e-16,0.016457103692383956
proteome,SERPINB9,0.0048094156540635785,0.5067784123827032,0.5641823744260528,0.08623033082130015,0.12738174881952183,6.828881893005123e-4
proteome,SERPINC1,-0.049626680265593054,6.651097427019938e-60,5.17721423719232e-59,9.115635274929528e-16,2.870392596280398e-15,0.03398308321674259
proteome,SERPIND1,-0.08719727583365977,3.063523570606558e-46,1.8708002725105738e-45,5.516071066018767e-12,1.5452410212772345e-11,0.025440096417177926
proteome,SERPINE1,0.09403897812043208,4.689067105631363e-10,1.18917349099374e-9,4.5194163698510255e-4,8.943848395657725e-4,0.00563734234138602
proteome,SERPINE2,-0.01505286396430841,0.2564071303642951,0.3095336697822073,0.5657979499027983,0.6208637973397959,3.250836705287474e-4
proteome,SERPINF1,0.14082654653063065,1.732923114963155e-128,2.923932122877138e-127,1.9479532413194566e-31,8.436313815150584e-31,0.06922051098375825
proteome,SERPINF2,-0.06091922007266676,2.0972030453416522e-110,3.0608678446761415e-109,2.9706225992599375e-10,7.911722050401238e-10,0.05356046936453718
proteome,SERPING1,-0.03902572917392826,8.502949550545579e-24,3.336036255113245e-23,4.56458035211813e-57,3.014481911274394e-56,0.03575882788862583
proteome,SERPINH1,-0.09679081240934757,2.666084394498084e-4,4.925506549075891e-4,0.6171627392238064,0.6659881832880927,0.001486886475682292
proteome,SERPINI1,-0.14613872764542782,2.664811640262532e-123,4.345578311690688e-122,0.08639664812518286,0.12756288107102112,0.05441813473556245
proteome,SERPINI2,-0.08316212596362316,8.194939057766342e-13,2.3112103487555508e-12,1.4083349873006328e-5,3.0955796897067375e-5,0.007762772887990099
proteome,SESTD1,-0.011040653800169758,0.42837760038042094,0.4861719344908432,0.1925513644216076,0.25321283122908883,5.343647143392083e-4
proteome,SETMAR,0.12822199615590196,1.9915262486174667e-78,2.004574179211857e-77,1.1232345792126021e-37,5.4554438215001425e-37,0.04933863009682904
proteome,SEZ6,-0.09843054013955403,1.178577980029298e-57,8.821202881296208e-57,6.672132858197776e-17,2.159196875064225e-16,0.03178233653353646
proteome,SEZ6L,-0.16897556929802557,8.578541484187316e-163,1.9563095775267793e-161,1.4260955723219202e-30,6.10377269150687e-30,0.08140009161600947
proteome,SEZ6L2,-0.23513450999216795,0,0,3.490832059480898e-10,9.254985269413935e-10,0.1700044662107426
proteome,SF3B4,-0.01723767911619187,0.2831484485619712,0.3374889021447096,0.9856986074693395,0.9877288826649508,1.2674716685368015e-4
proteome,SFRP1,-0.0665753004602031,6.672279485281563e-12,1.8168268486508286e-11,4.0212437918922496e-179,1.0296500551345154e-177,0.08179658631635978
proteome,SFRP4,-0.08826606311203437,1.4797874496707023e-24,5.9415399801771385e-24,4.343373464153972e-38,2.1272327419237318e-37,0.02641074767647178
proteome,SFTPA1,-0.06385832759829567,1.149598298231187e-7,2.6033184115879243e-7,1.5592468499941529e-6,3.561378368648617e-6,0.0055985886833639364
proteome,SFTPA2,-0.02275045887206329,0.04402906253161017,0.0620274293097346,1.5965556652945767e-27,6.472702759715095e-27,0.012872589003136814
proteome,SFTPD,0.028693690417227254,0.05667134574662998,0.07839983802578811,7.670910550968704e-82,7.1083771105643335e-81,0.03701961935573572
proteome,SGSH,0.12573423468781744,7.453712199117087e-28,3.2090539689119137e-27,4.1362424241187665e-11,1.128382395888101e-10,0.016701575466236407
proteome,SH2B3,0.1534136697111815,1.2184602857653263e-12,3.4133258868992205e-12,0.012465396529761027,0.021441657319017347,0.0058910434580475846
proteome,SH2D1A,0.09094947267614839,1.2937580409745551e-14,3.8223478963610596e-14,7.784758149160007e-5,1.6277728536818095e-4,0.00804688621888916
proteome,SH3BGRL2,-0.027016439883212024,0.02563857391982598,0.0377022656281975,0.112428782308378,0.16024395290925555,0.0010576669824776674
proteome,SH3BP1,0.04593398587104842,4.6138806868691625e-7,1.0126253928549688e-6,0.0010938067112894463,0.0021130521444433447,0.004113702573469102
proteome,SH3GL3,-0.014605006642198862,0.3616070304201211,0.41819767107620187,0.3143338630509513,0.3810384328262985,4.423986960607751e-4
proteome,SH3GLB2,0.1584621895944026,7.826580285846908e-31,3.6436663244636564e-30,0.12321204937940103,0.17357913713246698,0.013584185660532544
proteome,SHBG,-0.45739223665375295,0,0,4.179491175432513e-20,1.461070028872755e-19,0.1439137599141782
proteome,SHC1,-0.09656212961045407,3.684413346465119e-5,7.256951793746074e-5,0.007644187793481899,0.0134742658026411,0.0028596522877786246
proteome,SHD,-0.06517929992465533,1.0706620058385817e-4,2.0453287925672906e-4,0.6751790684926864,0.7166718912473278,0.0016269379520613692
proteome,SHH,0.008018131279063555,0.34517867758386267,0.4019441794742714,0.030008909869651202,0.049018471130112956,9.62104090188598e-4
proteome,SHISA5,0.04771376181798804,1.5466415406817878e-20,5.580527388442693e-20,2.824566135501789e-274,1.6489817099059445e-272,0.1247284680045484
proteome,SHMT1,0.0823045758856525,1.858664192225006e-5,3.765052586471057e-5,0.07484270446800359,0.11252495722081929,0.002431184494775862
proteome,SHPK,-0.01409493886500474,0.09722640385693726,0.1288260884513844,0.18934887965597522,0.24975570705639027,7.480364496780245e-4
proteome,SIAE,0.11050420552109493,1.965143094437499e-26,8.171300131998661e-26,2.721571678574423e-15,8.505639967621778e-15,0.018174053034240467
proteome,SIGLEC1,-0.020128573299394208,0.03807253937229263,0.0542115816720596,7.374405267362908e-69,5.929996962929016e-68,0.03124599184993515
proteome,SIGLEC10,-0.019411733396991877,0.009181447831908367,0.01446338166289289,6.338577185323146e-64,4.7079661078774207e-63,0.029253145299637406
proteome,SIGLEC15,-0.05897680697965078,4.2574236414879733e-4,7.723691491301053e-4,0.645186949071602,0.692343669626222,0.0013992610263878769
proteome,SIGLEC5,0.07211382828077907,0.006510760455620179,0.010461036199949062,5.1109389092417634e-11,1.3916819660519316e-10,0.005810293231794272
proteome,SIGLEC6,-0.0765222135113437,4.34951692729422e-25,1.7682785391047116e-24,5.663173574825357e-24,2.1330069245051896e-23,0.020661552000141192
proteome,SIGLEC7,0.018212242161756487,0.003584377008385482,0.005946437896221272,5.181869149939221e-130,8.045678749293928e-129,0.05820897294917282
proteome,SIGLEC8,0.09015894337274309,3.133529457167558e-21,1.1548955158424371e-20,9.055837126558164e-58,6.035157208315817e-57,0.03468834118021502
proteome,SIGLEC9,-0.09903498921177588,9.298245139376766e-50,6.018088151184209e-49,1.520522822969799e-12,4.342863131358947e-12,0.026869612696948098
proteome,SIL1,0.027267266453163328,2.2402925009734096e-5,4.489530634425881e-5,0.1931862673532423,0.2537416574704764,0.002188447429686269
proteome,SIRPA,-0.04203600944588812,8.767431908464387e-4,0.0015463524918916947,1.0152917186071434e-16,3.278358989617535e-16,0.008579067446690902
proteome,SIRPB1,0.11794104267393345,4.234937110505795e-33,2.0602969042610692e-32,2.122524988787854e-62,1.5260222764216122e-61,0.04225976709746382
proteome,SIRT1,0.0287717298178107,0.08268712530787305,0.11127880072553317,0.07511629338941564,0.11279036028997132,9.588236266346861e-4
proteome,SIRT2,0.018623695061407496,0.3470400602063818,0.4035896158336368,0.0018252563797281577,0.0034449660838728655,0.0015553672453920697
proteome,SIRT5,-0.007240788286670987,0.5358126790926832,0.5910949396339917,0.8805704712223525,0.8965638600712856,1.0617951494495959e-4
proteome,SIT1,0.0027718831682806,0.8246980153858092,0.8560787720167771,7.78646727943853e-12,2.1687688920497205e-11,0.00537759701062368
proteome,SKAP1,-0.02527635774816126,0.11831756262405481,0.1545275012526246,7.408436775336277e-10,1.9394822374176315e-9,0.004749189065006099
proteome,SKAP2,0.04340921961271501,0.06222989006214859,0.08536139524972355,0.1140185318326153,0.16203509952259207,9.096940132538034e-4
proteome,SKIV2L,-0.013873356012850344,0.07133404015948037,0.09708994728198213,0.20097484342380512,0.262598732298159,7.432107813371003e-4
proteome,SLA2,0.11605394748508843,7.068015838628092e-8,1.6296633675320222e-7,0.009171051441462586,0.016039723881143973,0.003897552529931625
proteome,SLAMF1,0.13921450814926623,1.008715158066345e-27,4.336435267151194e-27,4.6485140112021196e-18,1.5525185810868406e-17,0.02015728228181113
proteome,SLAMF6,-0.07931885900675237,2.2401885745474635e-22,8.503394602215924e-22,8.017147393156946e-6,1.7755730835072173e-5,0.011748500936936135
proteome,SLAMF7,0.06118517926848489,2.115273527866274e-6,4.50363488536955e-6,2.3826822970982626e-5,5.151888611281355e-5,0.004799757530146276
proteome,SLAMF8,0.016782432505148513,0.14021668556004163,0.17967186354247652,1.0917115380459113e-62,7.868409826064234e-62,0.02848864775645299
proteome,SLC12A2,-0.019628828741661695,1.460408436900199e-4,2.7627558180892296e-4,0.3580122674529084,0.42429468481325194,0.0017175832253637502
proteome,SLC13A1,0.0025026126359905454,0.842790562565382,0.8708338591604778,0.5049574214506761,0.5650601015988799,2.3215428061407195e-4
proteome,SLC16A1,0.09489264641577831,4.871511212699506e-14,1.4191558113642573e-13,0.6397398426876475,0.6873023926408697,0.0058160095333693596
proteome,SLC1A4,-0.018312165853987247,0.07834614342591276,0.10587610771307378,0.024917079972213155,0.04113855002199672,0.0012490525144966957
proteome,SLC27A4,0.03831564336912303,0.010621084027831556,0.01657025348863726,0.28600610098742274,0.3519832322913806,0.0010208677083579643
proteome,SLC28A1,0.006429670088641901,0.5836699583443254,0.6383411796204893,0.5706101895591043,0.6247603688383441,2.3196582666296095e-4
proteome,SLC34A3,-0.012046002894467476,0.223554941001235,0.2734940791209577,0.7661014194820849,0.7983755956687631,2.6325027675699886e-4
proteome,SLC39A14,-0.05616770651760434,8.016393970625042e-15,2.3780339431152943e-14,7.397617208923648e-15,2.2634847623530536e-14,0.012356758837176463
proteome,SLC39A5,0.2459126055239927,7.673237896021454e-93,9.2938512109903e-92,9.807383275826524e-72,8.273916700039774e-71,0.07060226475105102
proteome,SLC44A4,-0.025524616785286624,0.058065786368465294,0.08013902147023651,0.7803489839911179,0.8108832134427939,4.4417441475386177e-4
proteome,SLC4A1,0.11228878072333585,2.085200442629824e-30,9.540282275919211e-30,2.6670694185016693e-9,6.811177281370405e-9,0.01685658892566544
proteome,SLC51B,-0.16254579196257324,9.612752458159999e-27,4.0315552335300337e-26,0.0015938849695955161,0.003021136510551501,0.012854481082407831
proteome,SLC9A3R1,0.011231518605308638,0.5154154300730815,0.5729237015930407,0.16213055885935568,0.21889875176246956,5.363027434533985e-4
proteome,SLC9A3R2,0.12102103924073858,3.9377901011156947e-32,1.8659755365514143e-31,0.019970447407817095,0.03350214711690695,0.014577607751347199
proteome,SLIRP,-0.00894368147847806,0.42628636531265107,0.48492981307390043,0.21585533964622058,0.27879722850766275,4.927669241217014e-4
proteome,SLIT2,-0.012104880893617196,0.2711953530223892,0.3245671322149873,7.084676517878137e-4,0.0013842149100191622,0.0017784603911584762
proteome,SLITRK1,-0.1941154724712223,8.163334637400476e-175,2.090243316365964e-173,1.0035802175926481e-6,2.3157712688956047e-6,0.0775580373870145
proteome,SLITRK2,-0.1657130584323899,3.765133194149405e-74,3.511317505981505e-73,4.1907499362086633e-13,1.2159840023651181e-12,0.03788835675714419
proteome,SLITRK6,-0.0381924070129822,1.8283993808346504e-7,4.0960075154691825e-7,3.2033880042774044e-34,1.4497193154241463e-33,0.018009856401176028
proteome,SLK,0.0018616024170826366,0.9082041274706005,0.92726402521395,0.4640810000627007,0.5262829989056035,2.549689679978151e-4
proteome,SLMAP,0.07039619940904916,6.972386263319048e-5,1.3478407617634636e-4,7.713046401280148e-11,2.0865970755641103e-10,0.006568547924335033
proteome,SLURP1,0.06058045466509498,1.527077553951399e-14,4.507117674402562e-14,7.2532344461667855e-40,3.6693572527488474e-39,0.023761428204581936
proteome,SMAD1,0.16311056774373547,2.6847373941384084e-19,9.32946244463097e-19,0.16038655482081757,0.2167149460664938,0.008257568738483378
proteome,SMAD2,0.08618094747681883,2.1271611412779668e-9,5.2620198062630385e-9,0.03776789685344086,0.06024289121048845,0.004227582749043446
proteome,SMAD3,-1.878105397710852e-4,0.9859119870943278,0.9896413653123599,0.21345290540270873,0.2761133419709674,4.4235086346400276e-4
proteome,SMAD5,0.04882667385415426,4.906309847824241e-28,2.128011656136547e-27,1.74702568594714e-70,1.4528683695953568e-69,0.04290575039315181
proteome,SMARCA2,0.009567128508344213,0.4861524198670355,0.543292080241913,0.21113851668099154,0.27372030949484893,4.888020230516821e-4
proteome,SMC3,-0.030550240101120524,0.003504983204344075,0.00582570240386361,0.3126996440482405,0.379688128526129,0.001167840746580051
proteome,SMNDC1,0.12628489115410033,1.8691329615614823e-28,8.17990871783803e-28,0.00922706645933325,0.016128028140595062,0.013249903404072061
proteome,SMOC1,0.11290667073765197,1.2212862021502288e-51,8.139119689672415e-51,2.6350280392181797e-254,1.2609257125373552e-252,0.12789893897018367
proteome,SMOC2,0.28524533408166025,1.0909508367464092e-234,4.61519636588807e-233,8.367518621352206e-73,7.183760839919732e-72,0.12877360900744916
proteome,SMPD1,0.1625443778804868,9.028812133365425e-49,5.704567666080882e-48,2.7958866919388763e-21,1.0001462320796054e-20,0.03079476267500114
proteome,SMPD3,0.035315197863315106,0.001470639978025702,0.0025491675153545275,0.27476343631626066,0.3404221012763857,0.0013594316321702271
proteome,SMPDL3A,0.12655876402720934,2.104587763833502e-18,7.053147741251427e-18,0.05305660189183219,0.082510506618145,0.008156816472385864
proteome,SMPDL3B,0.02381355198994763,0.13276263516228787,0.17109674703696173,0.006487044360351517,0.011543984911882044,0.0014330924483791918
proteome,SMS,-0.004524656367868927,0.7138052212331685,0.7584992503748157,0.1753562891006663,0.23469280508245988,5.025034874485135e-4
proteome,SMTN,-0.08843764507144458,1.5119776668774301e-5,3.071303277394028e-5,7.106125771342181e-5,1.4890725862561256e-4,0.0039051274688458593
proteome,SNAP23,0.0869463950098084,7.244060675052218e-6,1.5050116092866496e-5,0.1361022409008706,0.1893624600522599,0.0024552984007163436
proteome,SNAP25,-0.12306051483610128,6.105058016356004e-38,3.2578911059859556e-37,0.09581906234165372,0.13936016092440817,0.016741028281339054
proteome,SNAP29,0.08568566936336798,2.274995003382628e-5,4.554671066442999e-5,0.3410489131054739,0.4080007284241305,0.0020487611654299576
proteome,SNAPIN,0.07937607085457561,3.117662827887025e-11,8.243168292212161e-11,5.415205872437492e-4,0.0010665982416764534,0.00597778245259295
proteome,SNCA,0.16462445000145787,1.8476360488105067e-12,5.116935129485644e-12,0.11580186751168318,0.16409012197407924,0.0053656253895951744
proteome,SNCG,-0.1982878976666857,1.3139500881352236e-37,6.935660591802382e-37,1.664399458561574e-170,3.7956109527665897e-169,0.08796029390760374
proteome,SNED1,-0.04037325580909145,1.136474369904133e-9,2.852423633491113e-9,1.0290621466745414e-48,5.959984932823386e-48,0.0254605308458965
proteome,SNRPB2,0.04816530852291669,9.005186032162959e-11,2.3532800383065066e-10,6.018386900936759e-26,2.367610695934555e-25,0.01592508109619506
proteome,SNU13,0.054820048244329116,2.0763452244513873e-6,4.423979350491679e-6,0.3079377151435249,0.3745773397587318,0.002490811865125453
proteome,SNX15,0.112638149219592,2.3878707224287002e-25,9.789599211754741e-25,0.24537701446233218,0.3114018425394324,0.010976723900754992
proteome,SNX18,-0.03100827895901305,7.251120997313695e-4,0.0012898246307835879,1.847793163921148e-10,4.939293265096914e-10,0.005894627245727313
proteome,SNX2,-0.09823340399423577,8.214815331514057e-10,2.067159133852546e-9,0.28217036833360803,0.34782740927609873,0.004090971600682725
proteome,SNX5,0.005300164711977079,0.35805074880327514,0.4146928308910679,0.08402471791924128,0.1246281258161917,7.186444438080919e-4
proteome,SNX9,0.015949274428392883,0.2893568364448582,0.3437658142379085,0.1861115317184439,0.24615295019761566,5.812910128393245e-4
proteome,SOD1,0.1375417122527618,5.5356255696572476e-42,3.187079100163611e-41,0.10072083849231764,0.1457464595895717,0.01862471253905873
proteome,SOD2,0.17067138086310019,1.3957284795472232e-92,1.6835253850406383e-91,2.1676932707532486e-7,5.140127260218304e-7,0.04264866204582207
proteome,SOD3,-0.17422723230169704,2.9830898894110156e-45,1.7843523334407283e-44,6.352474196614133e-37,3.02988107514978e-36,0.03549021781376038
proteome,SORBS1,0.03814383565712865,2.6544699017166264e-6,5.627013538933067e-6,1.4850468239816397e-53,9.371814467072569e-53,0.026447995161834492
proteome,SORCS2,0.011691383179321925,0.11932952875644913,0.15564025667563675,2.0185307856346151e-249,9.352525973440385e-248,0.10755917011912342
proteome,SORD,0.2728049493145285,2.1318313886162177e-67,1.8356388859500707e-66,4.860455716365107e-9,1.2319581660099882e-8,0.03259002363543706
proteome,SORT1,-0.0019842752206190297,0.807497706480403,0.842719272512083,3.3626882430505693e-45,1.8450539438843255e-44,0.02044528249074984
proteome,SOST,0.22416098180548177,1.2804842996437416e-152,2.7085026598986096e-151,5.623245691206375e-192,1.6092406051599418e-190,0.13940939468424307
proteome,SOWAHA,-0.026701797377064497,0.0068165365049119445,0.010908700689604148,0.10586857034329167,0.15230673081915644,0.0012947553377781196
proteome,SOX2,0.006091431215899627,0.21061997740544797,0.2585364651162753,0.07082842285934407,0.10679140822645938,8.580585557016462e-4
proteome,SOX9,0.023215504997534803,2.0825498060804623e-5,4.192388195826806e-5,2.5865438312031954e-29,1.0785887776117324e-28,0.01509469042353695
proteome,SPACA5_SPACA5B,0.09531198560082037,1.6264718310107954e-55,1.1607998226700518e-54,1.737784838666418e-18,5.871057805633419e-18,0.032271679579605306
proteome,SPAG1,-0.01105961570550538,0.34383566681364275,0.4006612021672747,0.7482360350184758,0.7833934670799608,2.0464147351184625e-4
proteome,SPARC,0.036735350819163765,0.018058485696930894,0.027199545794293747,0.01210948010080958,0.02085402502316411,0.0016623098920112156
proteome,SPARCL1,-0.06394160814137262,1.866177007874762e-26,7.770856898696762e-26,7.852803726005362e-19,2.662291994914013e-18,0.01936034397485553
proteome,SPART,0.06782747293668309,2.1325301666051568e-5,4.287090603526483e-5,0.1552956851523,0.21074295906999707,0.002235152108765015
proteome,SPESP1,0.2721314634836644,0,0,0.13300250452216084,0.18558045444559632,0.1589625382418216
proteome,SPINK1,-0.030072394265947305,9.783390117187034e-4,0.0017168238129801477,4.554411811349826e-108,5.493523998896753e-107,0.04885729842435527
proteome,SPINK2,0.3503761554001144,0,0,9.179173742941598e-4,0.0017862672103764348,0.1716917871749699
proteome,SPINK4,0.0715279918543596,6.099389902856261e-7,1.3286656064505542e-6,1.4465046076723916e-87,1.4168949495958761e-86,0.041549429342246036
proteome,SPINK5,0.12440281797602057,9.731514323662712e-63,7.782545290622317e-62,3.106317981373954e-11,8.497977682877763e-11,0.03219797073852104
proteome,SPINK6,0.289251041991747,6.870272679761425e-122,1.1079738095151161e-120,1.0684388049267577e-49,6.275196924710675e-49,0.0729952859832983
proteome,SPINK8,-0.040192972336976766,1.613869122975224e-7,3.6293405007432037e-7,0.2875688071303468,0.3531398182639808,0.0030858535142600507
proteome,SPINT1,0.01543774788401444,0.005978452969907602,0.009652159413252372,0.019311654794315524,0.032471613101732154,0.0017836969783010526
proteome,SPINT2,0.08821338643637125,4.469225071934806e-22,1.6811427815692912e-21,4.151370059871772e-46,2.3125666421308594e-45,0.030118614153679335
proteome,SPINT3,5.092074246243061,0,0,3.1452459594884305e-13,9.162647660425877e-13,0.7311024590608457
proteome,SPOCK1,0.06844327911094188,7.31930984827252e-33,3.525588357608496e-32,1.2610169514593426e-39,6.346393933292795e-39,0.030903330120277794
proteome,SPON1,-0.09195507914126748,2.6604213999414265e-38,1.435447332057121e-37,4.86623804742121e-261,2.5365265822183057e-259,0.12415141990365086
proteome,SPON2,-0.04063566813328858,9.469779013719142e-8,2.1578676768966571e-7,4.2698656375410104e-76,3.754137890356087e-75,0.036307149387840965
proteome,SPP1,-0.06349965829360953,4.306191258779907e-10,1.0939749594759398e-9,8.142837296655172e-149,1.5139453547093278e-147,0.06874667873544027
proteome,SPRED2,-0.002566331094745102,0.7746114832897084,0.8151012688257603,0.31000679963969635,0.37686583121295397,3.6296541025604423e-4
proteome,SPRING1,0.0010277589333349225,0.9260466517062094,0.9405463383195635,1.5361945326081283e-4,3.135770517960228e-4,0.001988870082319294
proteome,SPRR1B,-0.003675267591989119,0.830706184171935,0.861271969082378,0.1121228143666557,0.16000072365058002,5.935825688526686e-4
proteome,SPRR3,-0.5502887545534215,1.989356e-316,1.235517065e-314,2.888558569486683e-25,1.1227300218817082e-24,0.14274932915545357
proteome,SPRY2,0.06057138239099788,0.0027416477684637933,0.004617928353228974,0.028493238532025116,0.04664709101232827,0.0017309636495145275
proteome,SPTBN2,0.0174755216014541,0.004987888860859437,0.008133881332317707,0.9953853563491004,0.9960678283109442,7.848596276981423e-4
proteome,SPTLC1,0.016968546964964745,0.014385507330619348,0.022008016718070168,0.5082980318222696,0.5684487850866126,8.160442259492751e-4
proteome,SRC,-0.07238509273027668,0.006599914110268948,0.010579433985653518,2.6176166994491184e-5,5.651496409535486e-5,0.0031303931088740855
proteome,SRP14,0.20203312553584216,1.6146218167271104e-55,1.1551669321143224e-54,5.56795672327848e-6,1.2444766979517523e-5,0.026755282856488427
proteome,SRPK2,0.07825536882192084,1.9830835983702732e-5,4.0031957286603235e-5,0.3265869548218679,0.3938194101132329,0.0020966418671878317
proteome,SRPX,-0.13409233303158194,2.0800680742441815e-75,1.9842218002348906e-74,4.831732762897433e-302,3.616366137153232e-300,0.15232960788312266
proteome,SSB,0.01206908920623625,0.34614678038079905,0.40287179104128884,0.08395352844699557,0.12460969938387179,7.558885182519237e-4
proteome,SSBP1,-0.011688605880929433,0.08322018483675547,0.11194457121589366,0.03234317209527403,0.0525374064252114,0.00113276301485421
proteome,SSC4D,0.9660042713686077,1.385728203490013e-253,6.420540676170394e-252,0.0037214769270257245,0.006802123450211703,0.10870804519537847
proteome,SSC5D,0.13619974519835565,6.690984359485779e-44,3.937698255108667e-43,4.4611720787880794e-58,3.000497994926821e-57,0.04424449947764497
proteome,SSH3,0.03261077438303277,5.5419615095607366e-9,1.3514607891735832e-8,0.226507940711401,0.2903718396735088,0.0036857179813551966
proteome,SSNA1,0.05045349681157548,1.2906008307726703e-6,2.7843782890062264e-6,0.0012464401913826922,0.0023983908494700583,0.003869061874205215
proteome,ST13,0.11254048292156021,8.217499898099233e-23,3.14788480348447e-22,0.002572571243310563,0.004795233371151682,0.01069995551108427
proteome,ST3GAL1,-0.20249363451265145,4.88374911462826e-97,6.225180639999952e-96,2.8335516307956096e-17,9.251831331423249e-17,0.04928932200138425
proteome,ST6GAL1,-0.044921234002064644,9.380749694882583e-12,2.5330627529474802e-11,2.867205163058042e-68,2.2804827986284536e-67,0.0348984660304531
proteome,ST8SIA1,-0.004602995687619432,0.630705018794783,0.6833808277141692,0.3312882351161668,0.39844678957729335,3.545253123572456e-4
proteome,STAB2,0.0794661024797747,8.28649927460383e-41,4.660557106467935e-40,4.168683556288407e-13,1.2107848060503344e-12,0.023012145235952408
proteome,STAM,-0.009342966728621805,0.218046004140672,0.2670903424618638,0.02252063248505582,0.037414755961228195,0.0011009153371986935
proteome,STAMBP,0.10381116485035434,5.63549232291135e-13,1.601752881263703e-12,0.39437858171809914,0.4601083453377824,0.005323728433898389
proteome,STAT2,0.012921497571111416,0.4121570798611591,0.47013931852861407,0.13553977202083103,0.18884992578940613,6.145501406640275e-4
proteome,STAT5B,0.12980888614665365,2.1384481314228857e-5,4.296028971523333e-5,0.2468843614160282,0.31224239643560936,0.0021304038064970943
proteome,STAU1,0.030160159533276304,0.018383765096944397,0.027675198719948786,0.24843090822044928,0.31392632947856774,9.108383652797203e-4
proteome,STC1,0.19616737137389165,3.303160761010699e-84,3.584359204977781e-83,1.2652514971736147e-41,6.571653238878615e-41,0.05476435696343285
proteome,STC2,0.10281182790448215,7.578666577972848e-67,6.44959992451975e-66,2.1298080993387525e-51,1.2818370808185194e-50,0.051304193544300714
proteome,STEAP4,-0.027274658793818112,0.06648163630898386,0.09076702356684933,0.4218998473880121,0.4875398473973109,6.158673362397504e-4
proteome,STIP1,0.11635856605157363,1.4365504663795181e-15,4.381704087107433e-15,0.040639958996744746,0.06457704970685788,0.007009520310507389
proteome,STK11,0.1261871357825447,2.213136046026515e-15,6.701394313642528e-15,0.8482896664831283,0.8682179300365539,0.006222053242831427
proteome,STK24,0.005630760389433496,0.6738063739510957,0.7231032373394295,0.5550693961519895,0.611183541066638,2.1852300803493208e-4
proteome,STK4,0.014816979245998663,0.4365352214127519,0.49389391911000885,0.26540932368993064,0.3306571983998752,4.44577693685555e-4
proteome,STOML2,-7.192227065337647e-4,0.9674871166760368,0.9738258253715004,0.978085837903888,0.9804370057834648,1.9629023897516085e-5
proteome,STX16,2.839649877785313e-4,0.9821353619930187,0.9861895843335471,0.16803321806808288,0.2256158985927939,4.975510415744511e-4
proteome,STX1B,-0.02912296324636164,3.684704697034357e-4,6.722283131652055e-4,5.984641506224091e-7,1.3953010029287634e-6,0.004295933592156187
proteome,STX3,0.0190712842221414,0.009879351233223699,0.015512547740602461,0.11056897226683811,0.15813367469225892,0.0012031441792859088
proteome,STX4,0.04203373308230462,0.0018647152223903547,0.003201825725974968,1.6811894107955177e-5,3.67594898135739e-5,0.0034260315571055244
proteome,STX5,-0.019420854447476616,0.021415126691213215,0.0318769784863087,0.6452927163639315,0.692343669626222,6.916365236556699e-4
proteome,STX6,0.024710527577944764,0.08692076934770723,0.11633274907196581,0.09355970294540604,0.13661869579671848,9.075033007232003e-4
proteome,STX7,0.18938468690069973,6.728604690073213e-76,6.482111250931918e-75,0.13393484440212805,0.18679207396550968,0.03389127816227744
proteome,STX8,0.025376512509085063,0.017548836175194996,0.026541478132328596,0.08821569742971902,0.12985457428005537,0.0011981761858237405
proteome,STXBP1,0.01140813672525848,0.4749312160123912,0.5317968065730706,0.15328098353456593,0.20839645595593756,5.599136538707583e-4
