protein,metabolite,r_F,p_F,q_F,r_M,p_M,q_M,abs_r_F,abs_r_M,p_diff,q_diff,r_diff
VAT1,fid_23490,-0.0450700497024751,8.086898352502691e-4,0.0016323482131752633,-0.13843264356919363,2.7784501278274322e-21,2.702780701917798e-20,0.0450700497024751,0.13843264356919363,2.2535140932906817e-6,1.343992698728612e-4,-0.09336259386671852
PI3,fid_23634,0.12460190530540553,1.5072597886055383e-20,9.60959921591495e-20,0.03101788096693194,0.034656839010297556,0.058205125434276514,0.12460190530540553,0.03101788096693194,2.2544339409306222e-6,1.3443206790717408e-4,-0.0935840243384736
TNFRSF11A,fid_23407,0.1899357803561752,5.2106483616360174e-46,1.0802843172275282e-44,0.0977323981129109,2.557434820641392e-11,1.2129429282550645e-10,0.1899357803561752,0.0977323981129109,2.2543239923666848e-6,1.3443206790717408e-4,-0.0922033822432643
CDKN1A,fid_23625,0.05517881341012736,4.0928958203132317e-05,9.418980043295032e-5,-0.03896727479790249,0.007952599356898626,0.015046872135005922,0.05517881341012736,0.03896727479790249,2.256136241648286e-6,1.3451150526236285e-4,-0.09414608820802986
C8B,fid_23464,0.0562512657884983,2.8892165231128493e-5,6.739817556208049e-5,-0.0378932636539502,0.009855139175544848,0.018342967854702085,0.0562512657884983,0.0378932636539502,2.2560290984732004e-6,1.3451150526236285e-4,-0.0941445294424485
FNDC1,fid_23646,-0.06468050320502401,1.5098162174004403e-6,3.927859974477348e-6,-0.1576636732600773,3.365042931598143e-27,4.667679763003893e-26,0.06468050320502401,0.1576636732600773,2.2577868023268615e-6,1.3458783230722835e-4,-0.09298317005505329
PROS1,fid_23430,0.08513848013036171,2.3556922401044467e-10,8.081667445010431e-10,0.17765879787285016,3.3903205932095523e-34,6.681099983957629e-33,0.08513848013036171,0.17765879787285016,2.257744408389523e-6,1.3458783230722835e-4,0.09252031774248845
ACAN,fid_23638,-0.11162199719678598,8.944175671439335e-17,4.600683741638836e-16,-0.017870036122603798,0.2236918355255789,0.30432046647786043,0.11162199719678598,0.017870036122603798,2.2588112441194897e-6,1.3463785758361594e-4,0.09375196107418218
TNFRSF19,fid_23574,-0.03560842280167593,0.008143343974450046,0.014491391213093546,-0.1291153043478323,1.0682711207741355e-18,8.761891815152686e-18,0.03560842280167593,0.1291153043478323,2.259130707798076e-6,1.3464585743990022e-4,-0.09350688154615638
SERPIND1,fid_23621,0.24668450368107764,2.486752547026311e-77,1.384912145052242e-75,0.15637379311043154,8.883600543731535e-27,1.2030250906992352e-25,0.24668450368107764,0.15637379311043154,2.2616960716853663e-6,1.3477665142896996e-4,-0.0903107105706461
ADAMTSL2,fid_23627,-0.1809029732407876,7.857346748947215e-42,1.3829002578599058e-40,-0.27024494211002165,1.9571402358832554e-78,1.8878701987886697e-76,0.1809029732407876,0.27024494211002165,2.2616881302567605e-6,1.3477665142896996e-4,-0.08934196886923404
TFRC,fid_23646,0.05417673991536461,5.635769912615501e-5,1.2802588743280265e-4,-0.03995985609317627,0.006494036773966894,0.01246854443033599,0.05417673991536461,0.03995985609317627,2.2622499295862293e-6,1.3479860457215023e-4,-0.09413659600854088
AMBP,fid_23416,0.16869468379263405,1.590748253636691e-36,2.2445355333495298e-35,0.0759656886278913,2.2239589438870854e-7,7.360010486713235e-7,0.16869468379263405,0.0759656886278913,2.2625299708154573e-6,1.347987129267577e-4,-0.09272899516474276
ELN,fid_23406,-0.02777011360689293,0.03907982144313769,0.06217750597454011,-0.1213857287968826,1.0842394589386794e-16,7.739801512290038e-16,0.02777011360689293,0.1213857287968826,2.2628081306649973e-6,1.347987129267577e-4,-0.09361561518998968
FSHB,fid_23639,-0.10487261873777146,5.620685665316675e-15,2.5978916802165823e-14,-0.011048949628426404,0.4518795398776183,0.5458725630257815,0.10487261873777146,0.011048949628426404,2.262661012055593e-6,1.347987129267577e-4,0.09382366910934506
RTN4R,fid_23506,-0.023065976517276137,0.08657995619731543,0.12815165052683117,-0.11674231097634484,1.516098717522629e-15,9.968136149833917e-15,0.023065976517276137,0.11674231097634484,2.2644935736819115e-6,1.3488806168274032e-4,-0.0936763344590687
CSPG4,fid_23626,-0.10124466583072307,4.6815650721003996e-14,2.045375191853743e-13,-0.007386005294641024,0.6150490763214346,0.6966563790119272,0.10124466583072307,0.007386005294641024,2.264699617278951e-6,1.3488928030209598e-4,0.09385866053608205
SNCG,fid_23537,0.11912952594406176,6.604130499350283e-19,3.841390858433913e-18,0.025486608013716137,0.08264785329317532,0.12732171523602318,0.11912952594406176,0.025486608013716137,2.2651496093657658e-6,1.3490502750941732e-4,-0.09364291793034563
FSHB,fid_23534,0.08613843757366133,1.4471037422891505e-10,5.038320847440916e-10,-0.007852238660137296,0.5929098598983404,0.6771216418589281,0.08613843757366133,0.007852238660137296,2.2656903472787907e-6,1.3492617622310452e-4,-0.09399067623379861
SERPINA3,fid_23467,-0.003941364936213724,0.7696813221379495,0.8220551296513392,-0.0978317143411254,2.441405796105326e-11,1.1598197456087572e-10,0.003941364936213724,0.0978317143411254,2.266017588463815e-6,1.349346083762693e-4,-0.09389034940491169
MMP7,fid_23533,0.07086989441834633,1.3545148079226314e-7,3.818687075687765e-7,-0.023210099278221527,0.11400132124936631,0.16938764754523597,0.07086989441834633,0.023210099278221527,2.2666225990983777e-6,1.3494852312625105e-4,-0.09407999369656786
DPP6,fid_23414,0.0978059066807902,3.261488551013535e-13,1.351287976914717e-12,0.003916292988111121,0.7897464333493882,0.8424580906515103,0.0978059066807902,0.003916292988111121,2.2665690659657645e-6,1.3494852312625105e-4,-0.09388961369267908
PILRB,fid_23632,0.13909801221891885,2.9435616822307467e-25,2.41647207501661e-24,0.045771548577934196,0.0018210295241805805,0.0038118819500027232,0.13909801221891885,0.045771548577934196,2.267210686655641e-6,1.3497248018614187e-4,-0.09332646364098465
NOTCH3,fid_23583,0.01674158337900392,0.21358695296521374,0.28512166510980164,-0.077304094834855,1.356085690392707e-7,4.5882158561491734e-7,0.01674158337900392,0.077304094834855,2.2673990140838975e-6,1.3497263659341632e-4,-0.09404567821385891
NTRK3,fid_23639,-0.339348836649491,7.5199861244613335e-149,2.27455640234222e-146,-0.25350504114920325,6.252824641877543e-69,4.4499625842362636e-67,0.339348836649491,0.25350504114920325,2.267615539932234e-6,1.3497447141957953e-4,0.08584379550028776
GP2,fid_23614,-0.07271135513530547,6.350519258574272e-8,1.835443223183167e-7,0.02135696738759906,0.1458785488019776,0.2102845630042029,0.07271135513530547,0.02135696738759906,2.2683327726143782e-6,1.3500610689912227e-4,0.094068322522904535
FSTL3,fid_23431,0.20152949209920148,1.0848399301802372e-51,2.752741555972741e-50,0.10968543894927352,6.861785452700977e-14,3.9933049749562453e-13,0.20152949209920148,0.10968543894927352,2.2696491422533493e-6,1.3506233467440185e-4,-0.09184405314992797
SEMA4C,fid_23632,0.03340630332136677,0.013052496598480887,0.022524339913554934,-0.06070443356018888,3.521112180812309e-5,9.191499288858849e-5,0.03340630332136677,0.06070443356018888,2.2695749982968664e-6,1.3506233467440185e-4,-0.09411073688155565
CD163,fid_23505,0.02933068945076752,0.029305955807014554,0.047724996281047316,-0.06476618897542066,1.0138007592701728e-5,2.8159642747287607e-5,0.02933068945076752,0.06476618897542066,2.2705979909164164e-6,1.351077370721056e-4,-0.09409687842618819
ADGRG1,fid_23595,-0.1759753056416033,1.2134039338097594e-39,1.9531382894804147e-38,-0.26550150548268125,1.1359030940461823e-75,1.0064727316209687e-73,0.1759753056416033,0.26550150548268125,2.273114999566012e-6,1.3524643485998399e-4,-0.08952619984107796
VWC2,fid_23614,0.02639932145504984,0.049825637639242526,0.0776580413541458,-0.06768044225717895,3.963644793590209e-6,1.1507443185647212e-5,0.02639932145504984,0.06768044225717895,2.2742792379640763e-6,1.3530462902583838e-4,-0.09407976371222879
CD160,fid_23576,-0.08381994222800206,4.4411370137789784e-10,1.496218176824057e-9,-0.17634320401036485,1.0409507891834865e-33,2.0052352258170274e-32,0.08381994222800206,0.17634320401036485,2.274617455949575e-6,1.3531367491613074e-4,-0.0925232617823628
SERPINA12,fid_23558,0.009984160858087903,0.45826431922110467,0.5441451031818662,-0.08400410992975182,1.007227702620378e-8,3.8015740355565754e-8,0.009984160858087903,0.08400410992975182,2.2756753197677486e-6,1.3536552650316003e-4,-0.09398827078783972
C1RL,fid_23555,-0.253274375996941,1.487880463417591e-81,9.358235073609132e-80,-0.16324879458692937,4.571766720321904e-29,7.011228799211483e-28,0.253274375996941,0.16324879458692937,2.27631143871347e-6,1.353922847227128e-4,0.09002558141001166
SCLY,fid_23441,0.11553858747452248,7.190782187065568e-18,3.9444562405149e-17,0.021868429200999812,0.13646649633982794,0.19840919711085006,0.11553858747452248,0.021868429200999812,2.2768548400887862e-6,1.35413524284148e-4,-0.09367015827352267
ALPP,fid_23641,-0.12589006566924596,6.0388240397683e-21,3.935341572134555e-20,-0.032365886180508584,0.027510786082263136,0.04713808342163585,0.12589006566924596,0.032365886180508584,2.2772081173725574e-6,1.3542345386663502e-4,0.09352417948873737
DPP4,fid_23493,0.005692494489482947,0.6723831595492702,0.740048706094358,0.09954013040689008,1.0905198106591812e-11,5.3327924303058784e-11,0.005692494489482947,0.09954013040689008,2.2805959739547204e-6,1.3561383067540566e-4,0.09384763591740714
LILRA2,fid_23631,-0.03155404905229613,0.019046120769713182,0.03202379697783253,-0.12508079149154042,1.2345297184266745e-17,9.410929349671494e-17,0.03155404905229613,0.12508079149154042,2.2825899834311806e-6,1.3570278804806804e-4,-0.09352674243924428
RECK,fid_23494,-0.08700214819987809,9.457650569899836e-11,3.333517749389399e-10,0.006952369633962898,0.635960374263605,0.7149364306152127,0.08700214819987809,0.006952369633962898,2.2823710263008086e-6,1.3570278804806804e-4,0.09395451783384098
FGFBP3,fid_23633,0.10758915700096806,1.0950355744638161e-15,5.279325291512347e-15,0.013831661080441088,0.34631201267104117,0.4392451408976943,0.10758915700096806,0.013831661080441088,2.282652069980064e-6,1.3570278804806804e-4,-0.09375749592052697
SERPINA6,fid_23530,0.03477371780446538,0.009766095689538306,0.017179557474830322,0.12824236993457827,1.826096463769436e-18,1.474098467173117e-17,0.03477371780446538,0.12824236993457827,2.288284999725757e-6,1.360138067837938e-4,0.09346865213011289
CNTN5,fid_23483,-0.12160159905621033,1.2229974419444798e-19,7.414833243461944e-19,-0.0280344325736337,0.056251036951344875,0.09020780552086595,0.12160159905621033,0.0280344325736337,2.288346764144114e-6,1.360138067837938e-4,0.09356716648257662
CD72,fid_23623,0.10288626019602008,1.810532326486579e-14,8.11218797670166e-14,0.19489073505500412,6.236623913123523e-41,1.6250704794577628e-39,0.10288626019602008,0.19489073505500412,2.288445103688498e-6,1.360138067837938e-4,0.09200447485898404
RLN2,fid_23635,-0.04381561611301209,0.0011280394200246398,0.0022397192331956427,-0.13713728801924138,6.517825065851426e-21,6.190196407210058e-20,0.04381561611301209,0.13713728801924138,2.2891581068018504e-6,1.3603483355687662e-4,-0.0933216719062293
FAM20A,fid_23429,0.10394228680317003,9.748159569299811e-15,4.4401121535549343e-14,0.010155610140767195,0.4892780586180019,0.581782111531811,0.10394228680317003,0.010155610140767195,2.289173204271912e-6,1.3603483355687662e-4,-0.09378667666240283
MFAP5,fid_23632,0.2072333817941437,1.2803127851624432e-54,3.599330942803449e-53,0.11559780591007186,2.859143436085142e-15,1.842789822464485e-14,0.2072333817941437,0.11559780591007186,2.2898188800979966e-6,1.3606207868218663e-4,-0.09163557588407183
PCDH17,fid_23645,-0.021959461994315078,0.10278683250091143,0.1495073159111184,-0.11560160504782899,2.8531583990354214e-15,1.8391932635022386e-14,0.021959461994315078,0.11560160504782899,2.292209805375363e-6,1.361930143914641e-4,-0.09364214305351391
TCOF1,fid_23599,-0.09542398075947378,1.2037384270803863e-12,4.812139905030769e-12,-0.18762064639418968,5.213287254820907e-38,1.209016556175213e-36,0.09542398075947378,0.18762064639418968,2.2939600341785305e-6,1.3628586444351933e-4,-0.0921966656347159
PLXDC2,fid_23585,0.04327576208400229,0.0012984765070855513,0.0025600994396305903,-0.05080615623749719,5.374786107922996e-4,0.0012120095065502338,0.04327576208400229,0.05080615623749719,2.295037288732175e-6,1.3633872068708586e-4,-0.09408191832149948
TFF3,fid_23613,0.2269081465413452,2.109925040992312e-65,8.332747921481652e-64,0.13592880325793463,1.433436302525417e-20,1.3305738566075597e-19,0.2269081465413452,0.13592880325793463,2.295472610035848e-6,1.3635343679510996e-4,-0.09097934328341056
GDF2,fid_23431,-0.07168933373225336,9.691295461505243e-8,2.762424545015831e-7,0.022332070557664806,0.12834577645465708,0.1879967695997349,0.07168933373225336,0.022332070557664806,2.297553533099531e-6,1.3646589294894707e-4,0.09402140428991818
LECT2,fid_23572,0.16305297142490963,3.3318683287492604e-34,4.24480760942517e-33,0.07026269461152912,1.6701331668580888e-6,5.049960935858089e-6,0.16305297142490963,0.07026269461152912,2.300685512940036e-6,1.3664075437618234e-4,-0.0927902768133805
LTA4H,fid_23480,0.10644621546584242,2.190281600435083e-15,1.0371577634979002e-14,0.01270851433917504,0.3868808085506704,0.48126431650092477,0.10644621546584242,0.01270851433917504,2.301243823513499e-6,1.3666043242864152e-4,-0.09373770112666738
LGALS3,fid_23489,0.14777376961361677,2.4981806716604784e-28,2.4030003914185135e-27,0.054667629034519674,1.9546705921140442e-4,4.6625463759955197e-4,0.14777376961361677,0.054667629034519674,2.30139288627834e-6,1.3666043242864152e-4,-0.0931061405790971
APOM,fid_23486,-0.041522988312489476,0.0020291469285490214,0.0039099864560557095,0.05254523504182151,3.436079826382931e-4,7.94801569678137e-4,0.041522988312489476,0.05254523504182151,2.301960661807329e-6,1.3668298094780514e-4,0.09406822335431098
CNTN5,fid_23565,0.10168863284243439,3.6262304378294155e-14,1.5951538140144841e-13,0.007902466448089847,0.5905467214466948,0.6750210562420841,0.10168863284243439,0.007902466448089847,2.3030140563670854e-6,1.3673435791564654e-4,-0.09378616639434453
BCHE,fid_23442,0.21254240646413544,2.0067036980424307e-57,6.183176258666203e-56,0.3004077855060781,2.383703914211613e-97,4.0727548182189486e-95,0.21254240646413544,0.3004077855060781,2.3049812360345044e-6,1.3683997523223024e-4,0.08786537904194267
PGLYRP2,fid_23585,-0.03951238311179407,0.0033205921847990717,0.006228957736342528,-0.13287703966687905,1.016330988550847e-19,8.933051996413248e-19,0.03951238311179407,0.13287703966687905,2.3054010159699467e-6,1.368537182161428e-4,-0.09336465655508498
PRAP1,fid_23521,0.09151154330659748,9.599737614193031e-12,3.6188827519315034e-11,-0.0023642512458651654,0.8721177344801763,0.9063810217642383,0.09151154330659748,0.0023642512458651654,2.3065195613561553e-6,1.3690893583503927e-4,-0.09387579455246264
PAMR1,fid_23584,0.15888865958929918,1.524824924456313e-32,1.8042098467596317e-31,0.06601910594515498,6.802136483916653e-6,1.925520000133051e-5,0.15888865958929918,0.06601910594515498,2.30734437579904e-6,1.3694671076322e-4,-0.0928695536441442
DCN,fid_23640,0.08504131897758252,2.469180030209179e-10,8.459470141583633e-10,-0.00888297750403475,0.5453085237873682,0.6340590464695712,0.08504131897758252,0.00888297750403475,2.3077212786969216e-6,1.3695389928840968e-4,-0.09392429648161726
TNFRSF10B,fid_23530,0.012760966832737275,0.34312562179072703,0.42774316873589474,-0.08118945750368568,3.0789623642764125e-8,1.1094072914248976e-7,0.012760966832737275,0.08118945750368568,2.3078423436595877e-6,1.3695389928840968e-4,-0.09395042433642296
TNR,fid_23500,-0.07177189308597823,9.367947711364152e-8,2.6730663516834044e-7,0.02222872045308825,0.13012263424253465,0.19029189367868257,0.07177189308597823,0.02222872045308825,2.30916697368827e-6,1.3699895034305926e-4,0.09400061353906648
PTPRZ1,fid_23553,0.1800219815524627,1.9555546139918133e-41,3.3853134750685558e-40,0.08765169780250243,2.2419072289770713e-9,8.984923042516094e-9,0.1800219815524627,0.08765169780250243,2.3089947956975694e-6,1.3699895034305926e-4,-0.09237028374996029
SMAD5,fid_23564,0.039339709259895425,0.0034606998807946653,0.006476368876118385,0.13270118456227667,1.1362054837601467e-19,9.955028785945215e-19,0.039339709259895425,0.13270118456227667,2.308858852228425e-6,1.3699895034305926e-4,0.09336147530238124
MMP7,fid_23401,0.09168696497303595,8.762342520941162e-12,3.312601908288958e-11,-0.0021809331790202517,0.8819577062483053,0.9137945705396973,0.09168696497303595,0.0021809331790202517,2.3101753036584485e-6,1.370475862008957e-4,-0.0938678981520562
CNTN4,fid_23613,-0.10044472419056823,7.397157267563552e-14,3.1916246461630836e-13,-0.006662391245204954,0.6501090839493131,0.727144272717843,0.10044472419056823,0.006662391245204954,2.312477161799572e-6,1.371729444207904e-4,0.09378233294536327
FAP,fid_23481,0.02398126149711021,0.07479118837948283,0.11231705119309386,0.11756115058553553,9.59293746791072e-16,6.397911848723634e-15,0.02398126149711021,0.11756115058553553,2.3128648153564733e-6,1.3718474348052562e-4,0.09357988908842532
PPY,fid_23421,-0.002120085117299752,0.8748554514712062,0.9062679938205573,-0.09594461775906125,5.852749025491842e-11,2.693112319775167e-10,0.002120085117299752,0.09594461775906125,2.313348879933885e-6,1.3720225864963083e-4,-0.09382453264176151
MEGF9,fid_23479,-0.012803129864090908,0.34153328093898705,0.426056961815338,0.0811370046367989,3.1426602768801685e-8,1.1314277493152486e-7,0.012803129864090908,0.0811370046367989,2.3139087737624147e-6,1.3721307236212038e-4,0.09394013450088981
MAD1L1,fid_23592,0.14697534888005745,4.877900767241307e-28,4.6223771431334224e-27,0.05387577132779574,2.4181963786835056e-4,5.703077641293337e-4,0.14697534888005745,0.05387577132779574,2.313901734078404e-6,1.3721307236212038e-4,-0.09309957755226171
