protein_metabolite_from,protein_metabolite_to,r,q,abs_r,sign
GFRA1,fid_23406,-0.20773363708509687,1.6894010027806138e-100,0.20773363708509687,-
MASP1,fid_23491,0.209419336520736,1.693568545351769e-100,0.209419336520736,+
SSC5D,fid_23429,0.2085338582360667,1.7028786354220807e-100,0.2085338582360667,+
IGF2R,fid_23481,0.20848952649015057,1.721715566703993e-100,0.20848952649015057,+
SMAD5,fid_23453,-0.2088839396767816,1.724801000193816e-100,0.2088839396767816,-
AREG,fid_23620,-0.2087931276442272,1.7312217239358979e-100,0.2087931276442272,-
SARG,fid_23409,0.21345350928910004,1.7470628128389509e-100,0.21345350928910004,+
KCTD5,fid_23458,-0.2150717249430887,1.7755030397188028e-100,0.2150717249430887,-
AREG,fid_23618,0.2087780772911005,1.7903929017347594e-100,0.2087780772911005,+
CHCHD10,fid_23636,-0.21300236479976736,1.8212010589316216e-100,0.21300236479976736,-
PSIP1,fid_23482,0.208963113046857,1.8441536850084812e-100,0.208963113046857,+
IL18,fid_23480,0.20898349041052172,1.8835584839485612e-100,0.20898349041052172,+
TIMP1,fid_23618,0.21022514571867815,1.8847498779438283e-100,0.21022514571867815,+
CXCL10,fid_23407,0.2084252455012895,1.9025068518060537e-100,0.2084252455012895,+
IL13RA1,fid_23412,0.20950723203533544,1.9448449074051107e-100,0.20950723203533544,+
ANGPTL1,fid_23630,-0.21086037135957683,1.9461565961164342e-100,0.21086037135957683,-
SULT2A1,fid_23529,0.2089311485968368,1.9809699557328913e-100,0.2089311485968368,+
APOF,fid_23419,0.21292980495825511,2.0875770872866291e-100,0.21292980495825511,+
ENPP7,fid_23636,-0.21164865797854368,2.0906827161535518e-100,0.21164865797854368,-
EFNA4,fid_23615,-0.20942447866706923,2.1400272871393432e-100,0.20942447866706923,-
DDAH1,fid_23410,0.20869415225227764,2.1614057265054243e-100,0.20869415225227764,+
VSIR,fid_23458,-0.20913024953370157,2.163826364081248e-100,0.20913024953370157,-
TMED8,fid_23480,0.213096525230437,2.194060409017256e-100,0.213096525230437,+
SUOX,fid_23489,0.21286481135550675,2.1958583861075009e-100,0.21286481135550675,+
ADGRG2,fid_23594,0.20902947571424893,2.218920808462351e-100,0.20902947571424893,+
MFAP5,fid_23480,0.20757354590692,2.2189556920535912e-100,0.20757354590692,+
RNASE6,fid_23406,-0.2134546259553952,2.2499346292957255e-100,0.2134546259553952,-
FABP1,fid_23613,0.20855740659627825,2.2509371362152671e-100,0.20855740659627825,+
APOF,fid_23647,0.2128919628141725,2.2687167092519072e-100,0.2128919628141725,+
GP6,fid_23480,0.2085299208351792,2.2903973315759103e-100,0.2085299208351792,+
PROS1,fid_23531,0.21281086929771909,2.3070498573896183e-100,0.21281086929771909,+
THOP1,fid_23452,-0.2097208641040515,2.3097359960454846e-100,0.2097208641040515,-
IPCEF1,fid_23495,0.2093902315672349,2.309854342031027e-100,0.2093902315672349,+
SIAE,fid_23410,0.20822136030222935,2.358444658460605e-100,0.20822136030222935,+
GRP,fid_23481,0.2154132403446028,2.386907705821373e-100,0.2154132403446028,+
RAB6A,fid_23532,0.20883984381500173,2.4302891009979446e-100,0.20883984381500173,+
CKAP4,fid_23443,-0.2081515961972778,2.4703971842701047e-100,0.2081515961972778,-
TNFRSF14,fid_23622,-0.2083964815967279,2.531858936906486e-100,0.2083964815967279,-
ITGAV,fid_23528,0.2074315635178406,2.6214528962355405e-100,0.2074315635178406,+
MLN,fid_23407,0.20880553944714775,2.624970050090384e-100,0.20880553944714775,+
TNFRSF9,fid_23642,-0.20914203114790453,2.633605390751613e-100,0.20914203114790453,-
DKK1,fid_23448,0.20759183833351985,2.6519995497585983e-100,0.20759183833351985,+
SERPINE1,fid_23448,0.20757972661543583,2.6661415963219926e-100,0.20757972661543583,+
MTSS1,fid_23485,0.2130014594736911,2.7037922389078204e-100,0.2130014594736911,+
C19ORF12,fid_23578,0.21046052628233705,2.7502144307743537e-100,0.21046052628233705,+
PBXIP1,fid_23509,0.21298412929612093,2.808976757671717e-100,0.21298412929612093,+
CD74,fid_23457,-0.2075585278208378,2.858674306040639e-100,0.2075585278208378,-
AGXT,fid_23635,-0.20890407201041017,2.937744235198373e-100,0.20890407201041017,-
NT5C1A,fid_23622,-0.2127812094715785,2.9619069030866123e-100,0.2127812094715785,-
THPO,fid_23480,0.2102719920897896,2.9812252149787193e-100,0.2102719920897896,+
MTHFSD,fid_23448,0.21453697268041563,3.0187565984937125e-100,0.21453697268041563,+
MCAM,fid_23595,0.2082758336021117,3.037577558730394e-100,0.2082758336021117,+
NT5E,fid_23409,0.20793573656108325,3.0791514574522493e-100,0.20793573656108325,+
PBLD,fid_23408,0.21040891022244157,3.0832097092135526e-100,0.21040891022244157,+
C1S,fid_23458,-0.21277214747863513,3.0910405922274605e-100,0.21277214747863513,-
OCLN,fid_23435,0.2128023517736159,3.0998088003629613e-100,0.2128023517736159,+
TIMP1,fid_23636,-0.20999932229308535,3.1146889540751155e-100,0.20999932229308535,-
LACTB2,fid_23480,0.2088759009909222,3.127504146549631e-100,0.2088759009909222,+
FGFBP3,fid_23421,0.21275396575736857,3.143438327313611e-100,0.21275396575736857,+
LDLRAP1,fid_23410,0.21269363320318543,3.1980125669119534e-100,0.21269363320318543,+
CLPP,fid_23480,0.20912992352060303,3.2313367657488844e-100,0.20912992352060303,+
CSTB,fid_23443,-0.2101197890249784,3.2629442105576445e-100,0.2101197890249784,-
FST,fid_23453,-0.2083507157974561,3.2730790668883295e-100,0.2083507157974561,-
DNAJC6,fid_23454,0.2153648940157982,3.2785187883706177e-100,0.2153648940157982,+
RNASE6,fid_23562,-0.2132788860453748,3.3048569498889453e-100,0.2132788860453748,-
SPINK2,fid_23480,0.21514799813081245,3.3514824108464573e-100,0.21514799813081245,+
PDZK1,fid_23617,-0.21567942168384455,3.370472962783935e-100,0.21567942168384455,-
PVR,fid_23455,0.20747567345995857,3.440441323814942e-100,0.20747567345995857,+
CD6,fid_23639,0.20753387862416636,3.4422922001084614e-100,0.20753387862416636,+
DAG1,fid_23458,-0.20824142084050515,3.5023784495123e-100,0.20824142084050515,-
SRP14,fid_23622,-0.20846122064744052,3.637913074195517e-100,0.20846122064744052,-
MLN,fid_23508,0.20865901101212103,3.638738021255085e-100,0.20865901101212103,+
GCC1,fid_23447,0.21277892095200143,3.659419399825056e-100,0.21277892095200143,+
AIFM1,fid_23555,-0.20860157256457904,3.703443380944333e-100,0.20860157256457904,-
FGFBP2,fid_23438,0.21258087099659473,3.733385026569605e-100,0.21258087099659473,+
ENPP7,fid_23409,0.211377026160655,3.8067455592080497e-100,0.211377026160655,+
SFRP4,fid_23639,0.215045655364355,4.1852551751416867e-100,0.215045655364355,+
F7,fid_23419,0.2083937385011367,4.231386959461367e-100,0.2083937385011367,+
OCLN,fid_23641,-0.21256488264760617,4.2404658291645827e-100,0.21256488264760617,-
ELOA,fid_23484,0.20838498290645477,4.315077486822792e-100,0.20838498290645477,+
DAAM1,fid_23578,0.21502336514051223,4.3932360868791824e-100,0.21502336514051223,+
SUOX,fid_23407,0.2125486224796025,4.3950257610450175e-100,0.2125486224796025,+
GIP,fid_23601,-0.2151192077175987,4.516313729882904e-100,0.2151192077175987,-
F7,fid_23521,0.20835835865482624,4.579669907370382e-100,0.20835835865482624,+
GZMA,fid_23435,0.2073150620172063,4.622751446252161e-100,0.2073150620172063,+
FAM13A,fid_23471,0.21306213347337863,4.730743953154895e-100,0.21306213347337863,+
ARF6,fid_23494,0.2127401033695367,4.791968119804126e-100,0.2127401033695367,+
VNN1,fid_23454,0.2126441463849179,4.806424843170842e-100,0.2126441463849179,+
GALNT10,fid_23442,0.2084251666589353,4.811314182627821e-100,0.2084251666589353,+
HMOX1,fid_23565,0.2102582252822196,5.038830528543654e-100,0.2102582252822196,+
MASP1,fid_23497,0.20892386830081325,5.115107196279749e-100,0.20892386830081325,+
SMAD5,fid_23409,0.20830849939361468,5.119870397402859e-100,0.20830849939361468,+
EDAR,fid_23471,0.20878398658212777,5.120969664352346e-100,0.20878398658212777,+
TIMP4,fid_23569,0.20799276268644395,5.239421245397549e-100,0.20799276268644395,+
DDAH1,fid_23408,0.2082930233514856,5.29996875909375e-100,0.2082930233514856,+
APBB1IP,fid_23490,0.2082906504393055,5.327881287982521e-100,0.2082906504393055,+
NPPC,fid_23622,-0.208481936525282,5.405493716489888e-100,0.208481936525282,-
GFRA1,fid_23494,0.20721368697208117,5.436642879283223e-100,0.20721368697208117,+
HNRNPUL1,fid_23453,-0.2125436965526856,5.464060062597366e-100,0.2125436965526856,-
PDE5A,fid_23471,0.21521433086671865,5.617431731592983e-100,0.21521433086671865,+
LRRC59,fid_23471,0.21264571570180896,5.627120824080745e-100,0.21264571570180896,+
NT5C1A,fid_23550,0.2124812897277024,5.713925551761212e-100,0.2124812897277024,+
PLXNA4,fid_23447,0.20853478716756363,5.861152290172063e-100,0.20853478716756363,+
GALNT10,fid_23480,0.2082477800402961,5.862643926891015e-100,0.2082477800402961,+
CD40,fid_23453,-0.20849004508370905,5.928243558555272e-100,0.20849004508370905,-
MASP1,fid_23495,0.20885481238038575,5.964716722471066e-100,0.20885481238038575,+
APLP1,fid_23443,0.20866896345874675,6.056175208688222e-100,0.20866896345874675,+
FABP1,fid_23608,0.2081066101810981,6.169402649745418e-100,0.2081066101810981,+
IPCEF1,fid_23490,0.20894896435745847,6.173594379655299e-100,0.20894896435745847,+
DUT,fid_23422,-0.2126233495738876,6.187651332344722e-100,0.2126233495738876,-
ASGR2,fid_23458,-0.21252331351312864,6.262552469356805e-100,0.21252331351312864,-
CD22,fid_23558,-0.2071011204118557,6.274801240316642e-100,0.2071011204118557,-
PTPRS,fid_23574,-0.20710951978605863,6.293195759968557e-100,0.20710951978605863,-
GZMA,fid_23562,-0.2070898302896161,6.435375177406392e-100,0.2070898302896161,-
SUOX,fid_23633,0.21240580967631323,6.437319017879518e-100,0.21240580967631323,+
APOF,fid_23506,0.21241614580623563,6.439078519440894e-100,0.21241614580623563,+
OCLN,fid_23578,0.21235615303629077,6.700145231028606e-100,0.21235615303629077,+
MLN,fid_23480,0.20837955601916716,6.790713084110948e-100,0.20837955601916716,+
OCLN,fid_23623,0.21234435921646871,6.875357969456421e-100,0.21234435921646871,+
CFP,fid_23530,0.2123080717773829,6.949142016784624e-100,0.2123080717773829,+
AREG,fid_23623,0.2081712665088302,6.953549316573534e-100,0.2081712665088302,+
IGFBP3,fid_23411,0.20790255972222985,6.996473219906782e-100,0.20790255972222985,+
SIT1,fid_23415,-0.20967347730851535,7.016294754801738e-100,0.20967347730851535,-
PTGDS,fid_23422,-0.20926015251693247,7.033029951398898e-100,0.20926015251693247,-
ADGRG2,fid_23415,0.20850864051335588,7.091430778086829e-100,0.20850864051335588,+
CHCHD10,fid_23615,-0.21237456371823776,7.216764326638069e-100,0.21237456371823776,-
LDLR,fid_23400,0.20794599199976385,7.406194092306509e-100,0.20794599199976385,+
MLN,fid_23496,0.20833961360813769,7.423568332152717e-100,0.20833961360813769,+
TNFRSF1A,fid_23479,-0.20785191132077807,7.498952066740695e-100,0.20785191132077807,-
F7,fid_23413,0.20813467138946548,7.545810834592632e-100,0.20813467138946548,+
NPPC,fid_23495,0.20832659835866033,7.641862109277179e-100,0.20832659835866033,+
MET,fid_23598,-0.20746942993375575,7.669664931621235e-100,0.20746942993375575,-
CES1,fid_23518,0.20766433351810984,7.683608076515309e-100,0.20766433351810984,+
SERPINE1,fid_23536,0.20701445413757705,7.788461039388656e-100,0.20701445413757705,+
IMMT,fid_23480,0.21261268472971187,7.788580936623398e-100,0.21261268472971187,+
EGFR,fid_23542,0.20701076124784365,7.852706258347187e-100,0.20701076124784365,+
CXCL10,fid_23622,-0.20777828362791437,8.096492691540588e-100,0.20777828362791437,-
ERN1,fid_23447,0.21267956456869364,8.278761544050512e-100,0.21267956456869364,+
RNASET2,fid_23648,0.20734261590017025,8.368564825481579e-100,0.20734261590017025,+
IL17RB,fid_23482,-0.20996690286174977,8.3887720308517715e-100,0.20996690286174977,-
CA6,fid_23566,0.20796370095243585,8.676712336116621e-100,0.20796370095243585,+
HBEGF,fid_23550,0.207179925777334,8.683121430222108e-100,0.207179925777334,+
APOC1,fid_23450,0.21249851379958729,8.710650987280656e-100,0.21249851379958729,+
GFRA1,fid_23604,0.20698145864018103,9.151964910191942e-100,0.20698145864018103,+
RNASET2,fid_23636,-0.2072978826940618,9.250262107902167e-100,0.2072978826940618,-
POLR2F,fid_23639,0.20803999106153928,9.320855807580293e-100,0.20803999106153928,+
YES1,fid_23453,-0.20811632570985072,9.585177634737997e-100,0.20811632570985072,-
TNFRSF10B,fid_23639,0.2085593181198251,9.644846453489026e-100,0.2085593181198251,+
HAVCR1,fid_23636,-0.2070217672435347,9.737772152428957e-100,0.2070217672435347,-
IL13RA1,fid_23494,0.2087695639271882,1.0055701131127778e-99,0.2087695639271882,+
SERPINB8,fid_23454,0.20696781603230524,1.0074268927378837e-99,0.20696781603230524,+
ANGPTL3,fid_23400,0.20822996426242776,1.012918183412341e-99,0.20822996426242776,+
SRP14,fid_23639,0.20800279781605663,1.012918183412341e-99,0.20800279781605663,+
PON1,fid_23575,0.21220808623820925,1.0157287610417494e-99,0.21220808623820925,+
ALDH1A1,fid_23643,0.20767966673291915,1.0545652384201188e-99,0.20767966673291915,+
LAMP3,fid_23458,-0.20711248656508596,1.0548688887756622e-99,0.20711248656508596,-
BRAP,fid_23471,0.21332408160679173,1.069995433045846e-99,0.21332408160679173,+
LDLR,fid_23542,0.2077699224908725,1.0973814325950646e-99,0.2077699224908725,+
NCS1,fid_23494,0.20678732651742956,1.1132280280406528e-99,0.20678732651742956,+
YES1,fid_23485,0.20795975064350983,1.1147193074297408e-99,0.20795975064350983,+
SRP14,fid_23643,0.20795018816859737,1.138830179885556e-99,0.20795018816859737,+
TNFRSF10B,fid_23604,0.20847398695074,1.1660183273567082e-99,0.20847398695074,+
PSME2,fid_23642,-0.208722104897152,1.1677378800376015e-99,0.208722104897152,-
IL13RA1,fid_23498,0.20869499081707624,1.1865510663666749e-99,0.20869499081707624,+
GOLGA3,fid_23480,0.21209203709248312,1.1945416486766266e-99,0.21209203709248312,+
RELT,fid_23641,-0.2076192453378765,1.2069219426826011e-99,0.2076192453378765,-
CD63,fid_23543,0.20864072987919588,1.2251292317964859e-99,0.20864072987919588,+
CCN2,fid_23447,0.2079904731712588,1.2689194277627416e-99,0.2079904731712588,+
RRM2,fid_23458,-0.2099098383333735,1.2736961787686383e-99,0.2099098383333735,-
NCS1,fid_23509,0.20672528768058823,1.279341611071032e-99,0.20672528768058823,+
PYY,fid_23564,0.21523492151735427,1.2857127969784077e-99,0.21523492151735427,+
IL1RN,fid_23620,-0.2086654461908249,1.2953701518245315e-99,0.2086654461908249,-
CTSB,fid_23551,0.207661243669985,1.3384801616889872e-99,0.207661243669985,+
VSIG4,fid_23639,0.20757215227091969,1.3406174363611187e-99,0.20757215227091969,+
CHI3L1,fid_23607,-0.21055237535153248,1.3612794315464603e-99,0.21055237535153248,-
ALDH1A1,fid_23635,-0.2075598086127194,1.3781161104949752e-99,0.2075598086127194,-
VEGFC,fid_23448,0.2073401348514924,1.4219387926959158e-99,0.2073401348514924,+
IL1R2,fid_23550,0.2079797771641606,1.4828144235971588e-99,0.2079797771641606,+
PBLD,fid_23497,0.2096853755060811,1.5287549770672391e-99,0.2096853755060811,+
PDAP1,fid_23480,0.21185543415478136,1.5590226046653618e-99,0.21185543415478136,+
PYY,fid_23474,-0.21612493087758283,1.5599153741283103e-99,0.21612493087758283,-
SARG,fid_23485,0.21244028182689875,1.6027723671646729e-99,0.21244028182689875,+
CD6,fid_23494,0.2068472400171093,1.6050754164019152e-99,0.2068472400171093,+
IL12A_IL12B,fid_23648,0.2077912371393147,1.6231534481347838e-99,0.2077912371393147,+
PTGDS,fid_23642,-0.20887982356618093,1.6361511849116928e-99,0.20887982356618093,-
SUOX,fid_23481,0.21192895903636363,1.7066727774447658e-99,0.21192895903636363,+
PXN,fid_23484,0.20962743582319668,1.7375995903491704e-99,0.20962743582319668,+
ARF6,fid_23481,0.2121481387788215,1.7488524857699784e-99,0.2121481387788215,+
FOXO1,fid_23480,0.207945829111732,1.7853142858740543e-99,0.207945829111732,+
BAP18,fid_23480,0.21195824256793244,1.7948836483898543e-99,0.21195824256793244,+
CETN2,fid_23480,0.2095917919209181,1.8803038977947027e-99,0.2095917919209181,+
IL13RA1,fid_23496,0.20848439109777775,1.894516881286519e-99,0.20848439109777775,+
CD83,fid_23643,0.2079170098896524,1.9035787878274008e-99,0.2079170098896524,+
FOLR2,fid_23426,-0.2066227774884766,1.915260960593931e-99,0.2066227774884766,-
A1BG,fid_23454,0.21193613582600243,1.92729764573773e-99,0.21193613582600243,+
IL12B,fid_23478,0.2114031484574546,1.9336785453124104e-99,0.2114031484574546,+
VMO1,fid_23516,0.20770320739908543,1.97488852232308e-99,0.20770320739908543,+
PLA2G15,fid_23639,0.20709964949507295,1.9990971389333627e-99,0.20709964949507295,+
PARP1,fid_23407,0.207858678282107,2.1675277655203405e-99,0.207858678282107,+
CXCL10,fid_23490,0.20733681612543775,2.1700731215360356e-99,0.20733681612543775,+
ABL1,fid_23485,0.2076582176762548,2.1831269942342515e-99,0.2076582176762548,+
ABL1,fid_23409,0.20765626242893565,2.1924363159203473e-99,0.20765626242893565,+
FMNL1,fid_23648,0.2095199685226567,2.202817908203022e-99,0.2095199685226567,+
REN,fid_23606,-0.2079968199529253,2.2162369734226542e-99,0.2079968199529253,-
ELOA,fid_23483,0.20764947171126016,2.2257031458580832e-99,0.20764947171126016,+
TNFRSF13B,fid_23604,0.20742334557519732,2.2259388370935664e-99,0.20742334557519732,+
GPRC5C,fid_23617,-0.21213058128665677,2.2327233778146804e-99,0.21213058128665677,-
ULBP2,fid_23454,0.20827010637485985,2.2372712483502573e-99,0.20827010637485985,+
IGFBP3,fid_23537,0.20738171085147328,2.2376532134099138e-99,0.20738171085147328,+
CCL23,fid_23517,0.20732115132349252,2.2463339180923527e-99,0.20732115132349252,+
TFPI,fid_23625,0.20827600052340908,2.2572845958365553e-99,0.20827600052340908,+
YES1,fid_23442,0.2077250961764049,2.2907682784061907e-99,0.2077250961764049,+
IL17RB,fid_23481,-0.2095070929102159,2.3167567502198974e-99,0.2095070929102159,-
FABP1,fid_23458,-0.2075998333944494,2.3268975001099142e-99,0.2075998333944494,-
PBXIP1,fid_23447,0.21210009051040768,2.3316187509060887e-99,0.21210009051040768,+
LDLRAP1,fid_23442,0.2118767038915164,2.3487504225300456e-99,0.2118767038915164,+
TNFRSF14,fid_23617,-0.2073902358847391,2.3958558416657297e-99,0.2073902358847391,-
F7,fid_23405,0.2076124584447054,2.4162713342603306e-99,0.2076124584447054,+
GALNT10,fid_23550,0.20760116795931877,2.4779163736102413e-99,0.20760116795931877,+
PARP1,fid_23489,0.20779823879913764,2.4781447135492355e-99,0.20779823879913764,+
PXN,fid_23485,0.20945497135927268,2.5418510485723727e-99,0.20945497135927268,+
UROD,fid_23471,0.21449856468149164,2.6368684837848023e-99,0.21449856468149164,+
ABL1,fid_23407,0.20756752017460312,2.6703843918750427e-99,0.20756752017460312,+
FETUB,fid_23617,-0.20761665104874533,2.73008342801181e-99,0.20761665104874533,-
APBB1IP,fid_23488,0.2075572978751408,2.7317059734531736e-99,0.2075572978751408,+
MTSS2,fid_23578,0.21203771062199617,2.7332243113025844e-99,0.21203771062199617,+
YES1,fid_23408,0.20754663312687535,2.7972060794713806e-99,0.20754663312687535,+
ADGRG1,fid_23527,-0.2075422276055895,2.8246034235758375e-99,0.2075422276055895,-
SCPEP1,fid_23578,0.214743907854112,2.8584517538034465e-99,0.214743907854112,+
ITIH3,fid_23485,-0.2072664659652955,2.8914426668141775e-99,0.2072664659652955,-
MAN1A2,fid_23444,0.21434017218095835,3.0049457441111764e-99,0.21434017218095835,+
SMAD5,fid_23493,0.2075067910908942,3.0557612900944114e-99,0.2075067910908942,+
EFNA4,fid_23418,-0.20820087074372745,3.2510475501436215e-99,0.20820087074372745,-
B2M,fid_23454,0.2116890641411281,3.3032164781504724e-99,0.2116890641411281,+
ISM1,fid_23636,-0.2076586416680372,3.3791720331211987e-99,0.2076586416680372,-
KLKB1,fid_23532,0.21395014946810303,3.3825580500190534e-99,0.21395014946810303,+
NCS1,fid_23412,0.20627232338984475,3.52512796809299e-99,0.20627232338984475,+
