dataset,feature,n,R2_all,partR2_sex,partR2_age,p_sex,p_age,beta_sex,q_sex,q_age
proteome,LCP1,9921,0.009490482596195338,0.006682048542464902,0.0025974529091356002,3.53783277051098e-16,1.0547550090009889e-5,-0.08140655626184574,1.095453939428347e-15,2.3163402639443205e-5
proteome,LDLR,10338,0.012913569252195667,1.2816553809358311e-5,0.012907235992826838,0.715927881682275,6.578444894949795e-29,0.00443430520652811,0.7576601007086494,2.670665892769201e-28
proteome,LDLRAP1,9908,0.004287141951887508,0.0040969545924925965,2.4443215305147703e-4,1.817680679281164e-10,0.48973195273882963,0.13155702097207514,4.628119011793417e-10,0.5478325671089166
proteome,LECT2,9919,0.23010687402226027,0.017756076616195937,0.2201276390302479,1.6145922569762652e-40,0,-0.18670443961654432,8.955319102735528e-40,0
proteome,LEFTY2,10427,0.11735733256969338,0.07923052454303725,0.04738748921882763,4.299671788948151e-189,2.4118670846623635e-109,-0.345207617497533,1.2567940639095445e-187,2.889298151011512e-108
proteome,LEG1,9386,0.00783198729715906,5.31235115040718e-4,0.007289006094859052,0.025574264469411724,8.377160155430302e-15,0.03319589881287325,0.037526895102455056,2.5480165592427444e-14
proteome,LELP1,9605,0.0011627865909964452,2.018058950692403e-5,0.0011508096344520213,0.6598338168008391,0.011433686835741705,-0.0068177665266094326,0.705662544487296,0.019578597903264792
proteome,LEO1,9908,0.002813623735084758,4.331270927132591e-4,0.0023845488017825156,0.038337838242115584,2.96470997600055e-5,0.012910507891554946,0.05466414691790431,6.367264702314186e-5
proteome,LEP,10283,0.2844389806010037,0.27833283371817097,0.011703308402484125,0,4.695189382764719e-26,-1.3752658865611174,0,1.8323148953032409e-25
proteome,LEPR,10283,0.034534947487877554,0.019052325230680123,0.016116828679545336,6.634910167241539e-45,5.635530839028637e-36,-0.09806564019905185,3.949866073084932e-44,2.6483370807846797e-35
proteome,LETM1,9908,0.00833561087546042,0.004186090574260781,0.004101511801645419,1.15497390379456e-10,7.560364490082867e-9,0.07157287661916566,2.956207286157179e-10,1.9083717965900015e-8
proteome,LGALS1,10283,0.05367164558750104,1.274768760084477e-5,0.053636441912628285,0.717381764026774,1.7199065595003766e-122,0.002732427885881318,0.7589239581072242,2.274790440461358e-121
proteome,LGALS3,10302,0.09027762172595111,0.04204859175928055,0.05314500264066535,3.3857181239356707e-98,1.4698805486642585e-121,-0.140173530709203,4.378961980647772e-97,1.9353427224079404e-120
proteome,LGALS3BP,9911,0.008227922764995177,0.005126189085389865,0.003339537813530913,9.679524268363584e-13,3.01114435895334e-7,-0.04654578254503516,2.689472379888475e-12,7.121015340793376e-7
proteome,LGALS4,10330,0.07763541381803307,3.7730998766793977e-4,0.0774207648242986,0.04839337792583987,4.845300456962704e-180,-0.023955967539737368,0.06778300414304433,1.1802344363084986e-178
proteome,LGALS7_LGALS7B,10260,0.08414205046926526,0.06359564273004026,0.021556397473220024,1.4888226297529468e-148,3.5354215461790704e-48,0.24564037487503046,3.064667990681594e-147,1.9949878724867613e-47
proteome,LGALS8,10430,9.239536773109069e-4,9.089236291204283e-5,8.126381507138625e-4,0.33034358067524094,0.037140062507365845,-0.013140547062797025,0.38670175663345185,0.05882450298574109
proteome,LGALS9,10302,0.10050909814957021,0.002829935487219659,0.09856359163202666,6.596541578284615e-8,2.448537224143213e-231,-0.039418493307501516,1.5290793840861165e-7,9.542765741560816e-230
proteome,LGMN,10351,0.0035047228981227585,0.0031698832538310517,2.641705603015909e-4,9.975025526985308e-9,0.43454719316979296,0.046255184313087165,2.3977795736330637e-8,0.4955607887656841
proteome,LHB,10125,0.08496073385686731,0.07348253089797196,0.01356930147358748,5.558854557082867e-170,8.929335724856635e-30,-0.5352165801420196,1.3887634077224975e-168,3.7180125817316157e-29
proteome,LHPP,10281,0.03362892476883905,0.03357384032871724,3.063865786423481e-5,2.6820821405387024e-78,0.9572093414792671,0.24158866356763284,2.6665735023110978e-77,0.9634720747740695
proteome,LIF,10131,0.001371448560345101,4.145334000916767e-4,9.356176257451221e-4,0.04046623916938,0.023556173587191274,0.023323223370853026,0.05747464387371124,0.03855246102763723
proteome,LIFR,10298,0.02132010964425346,0.007965436181470054,0.013950566644346574,1.1618388983128743e-19,3.8290167546940884e-31,-0.04768895302195958,4.0381154575131174e-19,1.6434972061631163e-30
proteome,LILRA2,10349,0.04360686727330443,0.022743213643784732,0.022198437886020495,1.0948244189572223e-53,4.582190061963304e-50,-0.1268759354976482,7.477036861242899e-53,2.6680760061989518e-49
proteome,LILRA3,9921,0.0010824142283207827,7.768132127372596e-4,3.185474216526041e-4,0.005505328845501958,0.3676988517811919,-0.07973255263578267,0.008905410191146775,0.4332058620541813
proteome,LILRA4,9611,0.005865196492514602,0.005428849315900597,5.605452160211133e-4,4.790805122218036e-13,0.14559404713201685,-0.07565468990386195,1.3439081931135621e-12,0.19867945834121628
proteome,LILRA5,10253,0.016956635990051594,0.0015251535060953891,0.015267329708507527,7.657852976522268e-5,5.822222121360051e-34,0.029294275300758593,1.4823777649254695e-4,2.6344203189992925e-33
proteome,LILRA6,9919,0.004394576902417402,3.306331452119782e-4,0.004096414547175797,0.07020273588635617,7.580826113014503e-9,-0.028102213251960734,0.09531007756424481,1.9106609611275102e-8
proteome,LILRB1,10431,0.02699058035917179,0.019679120063479494,0.007870314888277496,5.578525278751074e-47,9.451128864256908e-18,-0.08834317529286702,3.4184547986979848e-46,3.1180191501380294e-17
proteome,LILRB2,10379,0.025984961487397706,0.001977244284677826,0.02420065820138584,5.866567805575268e-6,8.251970665649672e-55,-0.03484594822496826,1.215306711247095e-5,5.1102775965453367e-54
proteome,LILRB4,10167,0.0796356135374987,0.00644120365292411,0.07331311759580605,5.347381855886257e-16,2.1146730176737356e-167,0.07868619744828254,1.6453049647111085e-15,4.647510699744609e-166
proteome,LILRB5,10431,0.0016783578363488427,9.082990094244625e-4,8.160128654192134e-4,0.0020843007326287796,0.036540634949795286,0.04779889401195897,0.0035379855060824173,0.0579220585456896
proteome,LIPF,9666,0.03648747672329544,0.0072970576812798615,0.029339546035318964,4.0513878423371485e-17,4.554687008118449e-62,-0.10796319181646233,1.2928173213047474e-16,3.177410530961868e-61
proteome,LMNB1,9874,0.019194746679047303,0.0016419332953259147,0.01756241451920959,5.6492826686899315e-5,1.1290476649553006e-37,0.04553131217260982,1.1045386782997103e-4,5.445885024198586e-37
proteome,LMNB2,9903,0.07809784987366386,0.005271661439333775,0.07320284875570748,4.729221493843174e-13,8.705562293368131e-163,0.04251900777674351,1.3279072455815176e-12,1.8306732793895716e-161
proteome,LMOD1,9908,0.1420691775245757,0.016342901010469535,0.12874272249360763,2.293575157803153e-37,1.2302870392971084e-295,0.09637401835032228,1.1950303362314823e-36,8.77104638015963e-294
proteome,LMOD2,9605,0.001399697343670403,3.755241260594566e-4,0.0010212130240916384,0.05758802580637977,0.020259939246037455,-0.024064545657692327,0.07951336770526597,0.03347642872592848
proteome,LONP1,9666,0.002312854552994903,0.002144130940664901,1.6844772761781535e-4,5.272616531742458e-6,0.6531491952445259,0.08338640763020103,1.0961492263359321e-5,0.6949963952310699
proteome,LPA,9703,0.0014477778727823853,2.1438113999383557e-4,0.001225243015190114,0.14931998324514445,0.007768532916871665,-0.05453989142361124,0.19009193627419155,0.013611603584174318
proteome,LPCAT2,10318,0.007076347441824948,6.017960466578876e-4,0.0065529162184320144,0.01271821438560871,1.2588596872277045e-14,-0.018096127559574425,0.01960724717781343,3.805219095932348e-14
proteome,LPL,10283,0.22427293196643605,0.21980138494936485,0.0065179206877228335,0,1.685449428887922e-14,-0.5644046397398623,0,5.0684862969541115e-14
proteome,LPO,10083,0.007781259510909799,1.3260468403242243e-4,0.00765082143092366,0.24766765599596866,1.1053163272681284e-16,0.015515210672870948,0.2993931176493864,3.56211645491151e-16
proteome,LPP,9611,9.039737999927411e-4,2.8311730655816714e-4,6.490382918022952e-4,0.09910619022913357,0.1006315951275998,0.02305711553184578,0.1310209832834724,0.14404806687462007
proteome,LRCH4,9611,0.004601179354070117,0.004230599790493006,3.017070774017361e-4,1.753897635319347e-10,0.4074950151047253,0.09168227733814968,4.469610102910594e-10,0.4717259125350938
proteome,LRFN2,9655,0.0018799149248633906,5.14925502801411e-4,0.0013391432533828018,0.025789851671343338,0.004785850932298868,-0.022348967665418332,0.03776740302371572,0.008592777810263876
proteome,LRG1,9911,0.07920167489522445,0.05746439347841592,0.025339844025352054,1.661108530691889e-129,7.824594935379397e-55,-0.1326323129400111,2.873029724977746e-128,4.866232126832761e-54
proteome,LRIG1,10409,0.024772374453845503,0.01775489838753197,0.007924144830016133,1.968629218478459e-42,7.791976104134286e-18,-0.10528110238385957,1.1282947461985364e-41,2.5735532375575724e-17
proteome,LRIG3,9606,0.025907127424475207,0.0027793889804702543,0.023163273795016592,2.3509254935047574e-7,1.6513507647317182e-48,0.029812690359666258,5.24571699717195e-7,9.42753571349768e-48
proteome,LRP1,10318,0.06521804919203555,0.02568171102474115,0.04198371535853407,2.659499237161754e-60,1.4807328020951156e-95,-0.09629507020846591,2.0457148079536333e-59,1.57388435655419e-94
proteome,LRP11,10283,0.03709435028816044,9.452061981736204e-4,0.03599764852003762,0.0018237761385280038,2.3147890260731533e-81,0.02446592497204187,0.003121134457211566,2.056573958423048e-80
proteome,LRP2,9655,8.931251131472084e-5,1.5085910465284513e-7,8.907927827217499e-5,0.9695650292737766,0.8351411038305921,2.917819899533957e-4,0.9749014725033537,0.8577362777571401
proteome,LRP2BP,9655,0.002952638112501682,0.0018845090977964718,0.001146953266388473,1.986986036048565e-5,0.011327028548831757,-0.07148471423759137,4.011022226084223e-5,0.01940732968829732
proteome,LRPAP1,10430,0.013568300673401423,0.007439517708486276,0.006089376433377924,1.1155504702598691e-18,9.61418801076896e-14,0.10987242433094957,3.7351134302057246e-18,2.835748895608241e-13
proteome,LRRC25,10318,0.039058742931863843,0.030951392774237974,0.009171802084902758,1.7357111943843367e-72,1.8192891196369486e-20,-0.15437847228645707,1.5854636941204425e-71,6.323165394409989e-20
proteome,LRRC37A2,9886,0.0046741896918350845,0.0010787010343884518,0.0035951852987742283,0.0010924926912913545,9.143105466786768e-8,-0.029281204597300874,0.0019121893033800174,2.2160279667842225e-7
proteome,LRRC38,9655,0.04770683008281573,0.04644460867407629,0.0015045364798061955,8.30560580094337e-102,0.002265217026363424,0.217086454953914,1.1035129889162489e-100,0.004225417592891058
proteome,LRRC59,9919,0.0012283298211139826,6.600527783384713e-4,5.728587136899499e-4,0.010514423512186866,0.1281917565680618,0.025736460310827575,0.01642632812727002,0.1775009495255541
proteome,LRRFIP1,9877,0.001095371214823171,6.56982375738191e-4,4.4155867622741596e-4,0.010863363871555716,0.22509948880481168,0.026255271304643668,0.01692623272737599,0.2879500244098313
proteome,LRRN1,10167,0.02063912805924062,0.007905076550310364,0.013437860960866077,2.6991601464258637e-19,1.3153273930346963e-29,0.08016732118669045,9.227655097079298e-19,5.468992844723211e-29
proteome,LRTM1,9655,0.0012603229371996871,7.798704812130852e-4,5.213574340903193e-4,0.006073732301118928,0.16942031920687622,-0.0238127822404322,0.009770786745278275,0.22521525828289973
proteome,LRTM2,9908,0.05433344980419752,0.054178984102486005,2.7033521018893225e-4,5.6810960153048e-122,0.44404280351297354,-0.13635666542589506,9.124089919085676e-121,0.504249073297755
proteome,LSM1,10125,2.1694488992296534e-4,1.1371761646306044e-4,1.0345514919041232e-4,0.2833752895187381,0.7898639660539493,-0.013117358427261161,0.3382221197481713,0.8172645567347587
proteome,LSM8,9746,0.005848712430084446,0.005455349044134694,2.9035444336200644e-4,2.8875079254839845e-13,0.41876477534367185,-0.12745574980386976,8.194355015718143e-13,0.48190922768880035
proteome,LSP1,10298,0.02220517825510049,0.012754877240015228,0.009144756653521435,1.4055972472247671e-30,2.2902614544131892e-20,0.10061843286085777,6.470174415177944e-30,7.941203121292708e-20
proteome,LTA,10298,0.041029921842430483,0.038573199427910265,0.002597231877075168,4.784304337343563e-90,6.580521610267321e-6,-0.17582793906541092,5.593808631222094e-89,1.4660720020435503e-5
proteome,LTA4H,10438,0.025704564764612137,0.0028250865027289462,0.022894334477533418,5.550206939580418e-8,4.195697624733256e-52,0.07181428131725194,1.2906328468093526e-7,2.5079804002239892e-51
proteome,LTB,9877,0.017983248162180998,0.017429503997547613,3.367164464149752e-4,1.2273183412852957e-39,0.3442068158452404,-0.09528071824521585,6.705516844069008e-39,0.4099904330544571
proteome,LTBP2,10431,0.2838661560350364,0.01661730178135845,0.2760026598876457,6.9643529170215354e-40,0,-0.09194587063815451,3.8264668376793136e-39,0
proteome,LTBP3,10125,0.04477273879426735,0.028210887081477898,0.016765237799910127,6.12538389833953e-65,7.325186007597199e-37,0.20587671931493415,5.0435203196750544e-64,3.4872180293496114e-36
proteome,LTBR,10268,0.05277816784606848,0.004942211522350859,0.04749889258274076,9.994567769260038e-13,6.238136421508603e-108,0.042402808923734776,2.7691110511419046e-12,7.382215692335889e-107
proteome,LTO1,10167,4.202445900290952e-4,3.046269037021432e-8,4.19715509955787e-4,0.9859627931762779,0.23411172712816575,-1.5465799931577953e-4,0.9890079768202679,0.29765488403463614
proteome,LUZP2,9877,0.03448391188895672,0.027617215867166922,0.007646820684097944,4.439381011496535e-62,2.461510366912335e-16,-0.1463539101309924,3.5454400810394455e-61,7.803681998356567e-16
proteome,LXN,10224,0.015340913996795602,0.01505833275792634,1.3071317508484004e-4,1.369630151246455e-35,0.7206239228317242,0.17024289410093113,6.962485099292849e-35,0.7549762460348135
proteome,LY6D,10183,0.04126352695751079,0.002147400217601403,0.0389820115016809,2.904451489675856e-6,2.1036479642932916e-87,0.03874631230300686,6.138620176661263e-6,2.0360804634534077e-86
proteome,LY75,10298,0.008794639430070528,9.03153959684877e-5,0.008702122642909482,0.33496345647756465,2.226262873976641e-19,-0.008257482758726299,0.39163927331356857,7.584343100971704e-19
proteome,LY9,10191,0.023146856491432666,0.009207880973339577,0.014917716580159834,2.8214337918806825e-22,5.637654092700934e-33,-0.06225742670772932,1.0600322588261227e-21,2.512021785512932e-32
proteome,LY96,10264,0.03955320536553142,0.021422532605831046,0.017931831374663365,3.0702005983976707e-50,5.3352079893684636e-40,0.11721265913746325,1.9723508459596465e-49,2.6934046550818682e-39
proteome,LYAR,10125,0.0010092966121327818,1.8367120914863921e-4,7.948922868076247e-4,0.17275972056440492,0.04503193161457073,0.01381038054061046,0.2172710978637813,0.07035186323323904
proteome,LYN,10318,0.0028285732346201575,0.00254982743040999,3.53421199532189e-4,2.8798081314749046e-7,0.30235681354386357,0.09676093816424561,6.396412741870172e-7,0.36747981953792647
proteome,LYPD1,10131,8.624823591082409e-4,1.2489977086760362e-4,7.349906310759602e-4,0.2607535869331753,0.05897231573759698,-0.01536256001526771,0.31365544633978243,0.08991970730359727
proteome,LYPD3,10322,0.014667861308553465,0.002433351408713591,0.012326325457099219,5.347425860439992e-7,1.4829500524067811e-27,0.03773951809813881,1.1734628971521094e-6,5.9216707693784445e-27
proteome,LYPD8,10125,0.0028641165796556844,1.7320900794870475e-5,0.002852572008986032,0.6754609855326148,2.3382932896822264e-6,-0.004917305338493993,0.7203110035431715,5.282705720020315e-6
proteome,LYPLA2,9605,3.096803301155804e-4,1.337005014764303e-4,1.884430328464859e-4,0.25724116893593807,0.6129093773828658,-0.02571055615850811,0.310196343564252,0.6588944869768726
proteome,LYSMD3,9655,0.004441718925696336,0.001616939823463337,0.0027492415007223103,7.762441467144414e-5,7.2517393653144965e-6,-0.0859697704379313,1.5006360058507357e-4,1.6119265524573594e-5
proteome,LYVE1,9911,0.03473833511595259,0.0340040313356752,0.0011831638492669772,1.6584736670680994e-76,0.008375629678775628,-0.07472014744572578,1.6052048108741904e-75,0.014616098836454424
proteome,LYZL2,9580,0.15548105449788074,0.1542631051490715,0.0022134743969367543,0,9.482426058506184e-5,0.3077977976694894,0,1.9615804224354974e-4
proteome,LZTFL1,9676,0.0010914700672493005,7.901949124650143e-4,3.307748135948918e-4,0.005694249947619445,0.36186009925401974,0.04105262115556234,0.009200825095020253,0.4279462944419636
proteome,M6PR,9666,4.438043910222067e-4,2.4854642466776156e-4,1.9909659869288276e-4,0.1212281750703964,0.5883796881617283,-0.013018481396416565,0.1575588953894036,0.6392632283094667
proteome,MAD1L1,10252,0.05450831015456892,0.024949171507182455,0.030071468027092707,3.0033561101459053e-58,1.617111713706808e-67,0.15278930838268903,2.2112871309714058e-57,1.2309420674908854e-66
proteome,MAEA,10125,6.898132259666179e-4,5.802240551281423e-4,9.401960711741264e-5,0.015372371709306026,0.8129682119268744,0.020243946780118444,0.023402834638698706,0.8379076457906396
proteome,MAG,9655,9.422731906316706e-4,5.043042247914187e-4,4.207056529875741e-4,0.02736694376308035,0.2549654033070805,0.02192377664470712,0.03985728780243341,0.3183527867862436
proteome,MAGEA3,9746,5.545408689098252e-4,6.358475437651112e-5,4.906646312009544e-4,0.4312826128327778,0.18855535272956198,-0.013863702913157753,0.48899886629565925,0.24670872695994164
proteome,MAGED1,10125,1.348311160920268e-4,2.471786131330589e-8,1.3482926535268724e-4,0.9873815232190879,0.7138458190827686,1.6855592040553735e-4,0.9900913181370133,0.749756136966918
proteome,MAMDC2,9919,0.05241701579589164,9.864158178829463e-6,0.0524128369534691,0.7544994540160342,2.3005154822802605e-115,-0.002256889848669715,0.7930247767309846,2.8860114827060947e-114
proteome,MAMDC4,9877,0.024482021884399074,3.506042732963621e-4,0.02412570878188458,0.06280962571454159,5.499973188143717e-52,-0.02145111067388408,0.08603211619662843,3.280902373253895e-51
proteome,MAN1A2,9666,0.081541291142458,0.011728510445011997,0.07114845923464352,1.3209750471125914e-26,3.060437187272499e-154,-0.057645643366345756,5.579783327615758e-26,5.963771932265009e-153
proteome,MAN2B2,9919,0.03744430231017459,0.026057979874828385,0.012022176163200116,7.125363448012555e-59,8.044472946757979e-26,0.20428079949964495,5.313121775137933e-58,3.126860960554996e-25
proteome,MANEAL,9580,0.0018250213038529806,2.379613070928599e-4,0.0016128968942378252,0.13116755238960526,0.0014651355702999015,0.016440541143149492,0.16927273979462082,0.002786331341565785
proteome,MANF,10351,2.5548796293684006e-4,1.8813375859738635e-5,2.360199006268271e-4,0.6590861214230658,0.4858149272100033,-0.011637992099774863,0.7051642507026432,0.54470158505364
proteome,MANSC1,10379,0.00897168044278207,1.6188386766569085e-4,0.00888972087110873,0.19499911326792163,5.938740062670038e-20,-0.007620011645049251,0.2420307465316921,2.0398281084823174e-19
proteome,MANSC4,9611,0.036386553982797665,0.001275967867739869,0.03507016666624607,4.6174709800333633e-4,5.0114427589556514e-74,0.04854548723800797,8.352022075889555e-4,4.1614906773941394e-73
proteome,MAP1LC3A,9605,7.044888945174632e-4,3.9645506032270905e-4,3.3150117218272435e-4,0.0510532665222543,0.364246447671666,-0.012917911996253806,0.07116294613473978,0.4298313954559062
proteome,MAP1LC3B2,9611,0.0010463969850412758,4.161530469285468e-4,5.830333082923467e-4,0.04554915088031549,0.13263245233009224,-0.027164047685105514,0.0642568378490165,0.18304280366423967
proteome,MAP2,9903,0.0028936024141676953,0.0018710881988697192,0.0010623604409784049,1.6668658947119967e-5,0.014616667683300666,0.04282806657739238,3.376471940570455e-5,0.024767837471471214
proteome,MAP2K1,9886,0.003331354010185028,8.88897620635376e-4,0.002449288619251866,0.003034415139187458,2.2339757659850817e-5,0.04045454536995285,0.0050654457177869445,4.836971232573625e-5
proteome,MAP2K6,10298,9.246231849572295e-4,1.0148878392057803e-4,8.036229774586179e-4,0.30674794793700083,0.04064970318296386,-0.022779763467831088,0.36300576996755196,0.0640534136947727
proteome,MAP3K5,10125,6.753309301822386e-4,8.20381423711769e-5,6.022238753181641e-4,0.3622091994497597,0.10700185659326727,0.020263919630173037,0.41996727092092334,0.15197591196410118
proteome,MAP4K5,10256,0.0012085811015587478,5.434268532042985e-4,7.056503134841297e-4,0.018250830821141654,0.06472900174088496,0.05872735511856349,0.02747022579309838,0.0976783025754294
proteome,MAPK13,9580,0.004456057369886635,2.381093051095906e-5,0.004425231078846403,0.6330253404769108,3.192160297663645e-9,0.0037438420692851677,0.6822762058311248,8.149069476044396e-9
proteome,MAPK9,10298,0.013681700475564607,0.0029180778846141786,0.01077446534174975,4.149648770792004e-8,5.195389828797063e-24,0.05101356528602415,9.719089228385438e-8,1.9519440192254258e-23
proteome,MAPKAPK2,9746,6.260526969262825e-4,1.0198638819303163e-4,5.082014749203667e-4,0.3189008488150171,0.17535310948235266,-0.015320052925451424,0.3749586408231275,0.23178676736012885
proteome,MAPRE3,9580,4.869165862350089e-4,6.621732012779269e-5,4.0374165401568796e-4,0.4258850398467018,0.2762101935768555,-0.021364496363862142,0.4840054321430441,0.34123516307064605
proteome,MAPT,10131,7.587588037831772e-4,4.696129842662877e-6,7.515935011019881e-4,0.8273812715444593,0.05470363302182705,0.002591173448846495,0.8576012257888136,0.0838922976509971
proteome,MARCO,10283,0.039058682598482886,0.0032945502494445833,0.03614071192014101,5.755418152856256e-9,1.081747579160418e-81,-0.03437473354163159,1.405437532230479e-8,9.75909930211698e-81
proteome,MARS1,9659,0.001923248943807132,0.0015208446024419509,4.4226880156583714e-4,1.265389314436889e-4,0.2336655759280678,0.06882379635830221,2.397104968307859e-4,0.2972169183802185
proteome,MASP1,10256,0.012177105052734172,0.0016434208351813195,0.010580750365435265,4.024619493341835e-5,1.7600845527074272e-23,0.021530504589110558,7.921860457264771e-5,6.545454386213498e-23
proteome,MATN2,10341,0.04946693494290477,0.03545122726937755,0.015633318448372346,4.038595870269282e-83,4.4023261802973044e-35,-0.1277443271437976,4.2771071481148955e-82,2.0328593088481867e-34
proteome,MATN3,10245,0.026003252793041942,0.016058759055649685,0.009241678834022826,6.215595358269394e-38,1.7751869945385656e-20,0.09218533782821604,3.291337904387942e-37,6.177228077424081e-20
proteome,MAVS,10125,0.0014420817163472988,6.44854610759138e-4,7.760699887743305e-4,0.010620653377821606,0.04905556573916872,-0.053131580406831205,0.01657457011392021,0.07606865711171892
proteome,MAX,10131,0.0034699715037527223,2.4414908445591355e-4,0.0032489575537658633,0.1158584308838565,3.2932282265281306e-7,0.03678036312971984,0.1512524312074643,7.762988795275586e-7
proteome,MB,10431,0.2272919637027273,0.19289779674652707,0.048458617329834364,0,6.281016471712649e-112,0.5760034424508284,0,7.618012923990072e-111
proteome,MBL2,9762,0.010165118265384576,0.00958132057575889,4.991142532773107e-4,3.26738171786e-22,0.18146565535537637,0.22070551386585047,1.2228625814730832e-21,0.23903745408011046
proteome,MCAM,10345,0.07905425820722178,0.004463290657774177,0.07541334477870443,1.0400750105127564e-11,1.9845853236581763e-175,-0.0508788278205539,2.7789207090756738e-11,4.603922937343531e-174
proteome,MCEE,9908,0.001156991987252498,4.7396356455109423e-4,6.584776433933293e-4,0.030258653417656003,0.08874495023667629,-0.01862699446788644,0.04372023921888705,0.12899129266126544
proteome,MCEMP1,9627,6.076912648855792e-5,9.934908436592949e-6,5.175289327130628e-5,0.7571883904838829,0.9193294631941922,-0.005829224965223562,0.794999067703197,0.9330555628182721
proteome,MCFD2,10276,0.003344475437372263,0.0011075490735912297,0.0022676674432339228,7.418371524929348e-4,3.4652344974791564e-5,-0.032458471648399455,0.0013181702107822788,7.409568716994568e-5
proteome,MCTS1,9886,0.004835346569679544,0.0023089170022960737,0.002529182944411068,1.7609668228760566e-6,1.5264738575004048e-5,0.026065190403927848,3.7544172306832338e-6,3.322325454559704e-5
proteome,MDGA1,10264,0.05498138653832363,0.04640887935138316,0.009109842496791032,5.0188960672610786e-108,3.196609078465137e-20,-0.34657155088138725,7.121472429419482e-107,1.101850039664339e-19
proteome,MDH1,9863,0.007346880672905232,0.006419107604194063,0.0010276750654191202,1.6197722008210903e-15,0.017440417971405966,0.06568381066399495,4.921615533264082e-15,0.02914713649538001
proteome,MDK,10379,0.0357312897078369,2.8966657346252145e-4,0.03558169736349526,0.08299304760048432,3.7285920190307915e-81,-0.019161583130316913,0.11136781547124201,3.3026286277657587e-80
proteome,MDM1,9655,6.978879812782335e-4,3.9948184452665014e-4,2.9587562724286975e-4,0.049581070112135944,0.4144012394830414,-0.012981369608911043,0.06924293738068484,0.4774516448596492
proteome,MECR,9666,0.002484715992394304,0.0023354224401522794,1.3720213421075655e-4,2.0076218633756234e-6,0.7230468455161965,0.09142616802539787,4.261640309838016e-6,0.7572432566979013
proteome,MED18,10125,4.987786223316082e-4,3.607998137333812e-5,4.535698220328177e-4,0.5456775001964576,0.20428153161548246,-0.010181001730801578,0.5994786436243731,0.26491345027154184
proteome,MED21,9611,7.777602446049636e-4,2.9187164247712616e-6,7.761594922539583e-4,0.8670247515133457,0.05861946615791195,-0.0015014954400868843,0.8923638551667286,0.08956858315712318
proteome,MEGF10,10330,0.003656141292071702,0.0015286413379328456,0.002159036308810647,7.060623751348105e-5,5.6031154450935446e-5,-0.035340651521618034,1.3703986205305783e-4,1.1757291059589685e-4
proteome,MEGF11,9611,0.005987091826443414,0.005746087040606973,3.364021932943384e-4,1.0070448515009742e-13,0.35719239658081775,-0.049196129050968644,2.897236319820224e-13,0.42321579862413067
proteome,MEGF9,10390,0.003612927922171272,7.173376100566564e-6,0.0036128811854125864,0.784905044326415,3.452526039040135e-8,0.0012298678427857394,0.8187999445275199,8.487580834410694e-8
proteome,MELTF,9919,0.031983495043432564,0.024601867297252333,0.007874099268092238,1.2060848502369813e-55,6.841964982996061e-17,-0.09855995161926151,8.66188210624741e-55,2.2270672210798984e-16
proteome,MENT,9676,0.10342352365956198,0.08961789316080582,0.015521904111076235,1.814706447294523e-199,1.3832299417491003e-32,-0.1468552666408323,5.7036418768192375e-198,6.107524350049275e-32
proteome,MEP1A,9886,0.06665886646546948,0.04846930513951153,0.019755090195073932,9.094786602323287e-109,1.7296082000457104e-42,0.33876840113570345,1.3031402567936749e-107,8.995809197034896e-42
proteome,MEP1B,10283,0.010102438268961622,9.468852919630733e-4,0.009095629725972332,0.00180671673167685,3.155043825787728e-20,-0.08230036055131916,0.003094387230345148,1.0888067417683035e-19
proteome,MEPE,10330,0.09095480289200641,0.08526828915951257,0.005788042240673863,4.0555285856065026e-202,6.060101562247205e-13,0.17431274565108457,1.317145561747534e-200,1.7469109335748107e-12
proteome,MERTK,10432,0.08451262780330038,0.020622601846425392,0.06528528574320513,3.5641038418509046e-49,2.8473055241454463e-152,0.08127241144143746,2.259842848097656e-48,5.439656239919699e-151
proteome,MESD,10349,3.9688455194342165e-4,2.7343589836803517e-7,3.9567175708510316e-4,0.9575872007597436,0.2515081415477997,-0.0014273313504577089,0.965847959910535,0.3153832251154949
proteome,MET,10385,0.05024092097454569,0.04734884086207658,0.0021751240370551095,1.6683255478354823e-111,4.8845308660014774e-5,-0.10141919443925802,2.475388617422901e-110,1.029378783080196e-4
proteome,METAP1,10131,2.5634835253318666e-4,3.756840988300425e-7,2.5534435415375256e-4,0.9508204584241168,0.45993604975898483,-4.008320489340046e-4,0.9606803318263718,0.5206789595063953
proteome,METAP1D,10298,0.0016493193226599923,0.0012909636570562766,4.160155319017367e-4,2.659974068702202e-4,0.2324680317573825,0.06631146532696224,4.902335562936025e-4,0.2959512442625562
proteome,METAP2,10427,0.005149541694540516,0.004964478701911745,2.0867171427996212e-4,5.941543825701538e-13,0.5368679688976079,0.09208764878775373,1.6603377249068445e-12,0.592846646425277
proteome,MFAP3,10146,3.6456663430972647e-4,3.774603497685991e-5,3.2807273883506127e-4,0.5361240196922241,0.34380650257321027,-0.006779401893358294,0.5915781463044059,0.40984763744759123
proteome,MFAP3L,9655,0.0018335168927524625,4.702431110158445e-4,0.0012937120279546965,0.03313717159767642,0.005871614597554501,-0.028813647980295332,0.04764385272012208,0.010458701687173558
