name,wY_01,wY_02,wY_03,wY_04,wY_05
fid_23636,-0.033897447036067056,-0.06182631915771814,-0.04878293307733493,0.03221395250488972,0.008934582440235771
fid_23616,-0.027472329573364363,0.0713466305450264,-0.09646407946923449,-0.10365856485022765,0.07130448566598362
fid_23591,0.009229428777968755,-0.016407974620914194,0.1443521746311173,-0.01149888021503821,-0.03347413543534738
fid_23641,0.1589463203639829,0.08580179241239437,0.03791069875548786,0.04010541937274246,0.15304043487882596
fid_23621,-0.0988155847430271,0.027693412146769892,0.05766863799811944,0.17090855209773045,-0.08194745324188524
fid_23596,-0.1982124460870694,0.11679810392108389,-0.08850329003528547,0.27852036538744507,0.3191073070751265
fid_23646,-0.24016703909332565,0.028701473180679317,0.07029089788117042,0.060496474071006195,-0.2787681395085692
fid_23626,0.07155082893183555,-0.24311115507718895,0.15272313256781722,-0.06721757493699813,0.11411338289893955
fid_23601,0.08408608478712978,-0.12780569875752187,-0.02163934879704044,0.08170808631353188,-0.46334577263313464
fid_23631,-0.01049207546578421,0.014127364741849162,-0.07207753923550606,0.025236570824616108,-0.019472913150656607
fid_23586,-0.01687776642828628,-0.007302769785640276,0.019985421868386068,-0.05613678695950166,0.09217387223228989
fid_23606,-0.04358972679615986,-0.2290592422248276,0.134524574547577,-0.08147955387617914,0.08539449858077316
fid_23473,-0.0010077744088182034,0.03250206986619618,0.03859136446436605,-0.0040849108842320086,0.026684649194372575
fid_23404,0.01363821395669323,-0.41988010702792433,0.39396282250547543,-0.06487424688933636,-0.970341374177495
fid_23481,0.1151663054149629,-0.3943175173366317,-0.513073109773366,-0.2311882321376303,-1.7939145995351857
fid_23430,0.001085678887222873,-0.06588820070584536,0.13696769834955727,0.24259993009529102,-0.5317735151412541
fid_23523,-0.02942984166631936,-0.11570086265434572,0.40135452804377936,0.044703813685909005,0.04074456376215323
fid_23429,0.06396890286672997,0.20959150842505855,0.41990469275084374,0.04335848599298831,-0.005431392977844811
fid_23558,0.0546941800583396,-0.2825859216495019,-0.08851064045762591,0.008195550486075594,-0.4420514188600426
fid_23530,0.08571994414126632,0.5155151173210821,0.5338277482891169,-0.022697888517528495,-0.2632763543473268
fid_23495,0.034842744058190975,0.5622571360483757,-0.32099261120668393,-0.7517233792493683,-6.188001689252384e-4
fid_23565,0.48108290026206196,-0.5584220564088438,-0.04375740649663979,-0.421177234421452,-0.14139946004617468
fid_23537,0.021387049098496355,-0.31683229335402363,0.17645947140906978,0.09940547615421592,0.3805446294733809
fid_23502,-0.001231859135134813,0.6991751081349219,0.3137155795757308,-0.3069722418917578,0.7729105084078309
fid_23572,-0.35411913444039916,0.4207306466292926,0.2867446270116633,0.6806973242636554,-0.630210835296498
fid_23544,0.03954443144880872,-0.23098885077384082,0.2736483326144339,0.2831226820664253,0.4497836102691827
fid_23509,0.0334051076308237,-0.41722696461755715,0.09689083380639235,-0.025503817110912964,-1.703054298935404
fid_23428,-0.07285919710089925,0.2507581328228124,0.04557810930385248,0.03754987059279832,-0.16621443860474816
fid_23551,-0.040700107306978185,-0.16773464921537598,0.23850547094535773,-0.14029622663890567,0.15547240744910754
fid_23488,-0.30423578819259267,-0.17471772691667087,-0.11543702667077635,0.27559928540492334,-0.13223108895302663
fid_23516,-0.23345007261305442,0.4293787242261513,-0.023123797505876703,0.6814121620022093,0.5480503934990196
fid_23478,-0.0055210115116251434,0.012823996275502438,0.045781181081866844,0.046444263910979444,0.08368549422535107
fid_23443,0.48153906045035944,0.49929229423538046,-0.18800508572946736,0.14903836455297242,0.2864527945138426
fid_23450,0.028459484366102343,-0.3680792847927273,0.10972568054672499,0.14616870503347276,-0.007085254536944255
fid_23457,-0.04302447751514304,0.4395730625315048,-0.14070526161304053,0.07357854587309198,-0.04296998047724254
fid_23486,-0.17827867070341713,-0.02113284342179179,-0.2063610946333874,0.4281353490155949,-0.12805498910114194
fid_23422,0.2865040254100615,0.30797838429719565,-0.4320771748062572,0.4752669685051465,0.4513684511111661
fid_23528,0.22146874501329714,0.02719673179877799,0.2963708816921146,-0.37038120170557937,0.7677523042768456
fid_23421,0.0312165525067681,0.22793659797264423,-0.2081675654800625,-0.1294808090591393,-0.24143475811860077
fid_23563,0.18273167498622975,0.43210264493129125,-0.362487421831044,0.39421467508712693,0.36240986456261115
fid_23535,0.02086798276649098,0.2456645253826301,-0.4984383391460573,-0.17232199849084667,-0.6707794462819117
fid_23500,0.02892883273568327,-0.4171745023350243,0.3274142803219512,-0.38799992653849974,-0.3024165860026103
fid_23570,0.5085558385015272,0.1964231876084242,-0.39097358807315863,0.43478975842399686,0.3131312483405244
fid_23542,0.009162083895732316,0.31026429442615333,0.2191702337093267,1.492979540679346e-4,0.5979333326936666
