protein,metabolite,r,p,q,r_s,p_s,q_s,sign,abs_r
MXRA8,fid_23433,0.513946411880985,0,0,0.5273951213882756,0,0,+,0.513946411880985
PLTP,fid_23433,0.5989787410660434,0,0,0.6184783049268302,0,0,+,0.5989787410660434
PON3,fid_23433,0.42007085561831636,0,0,0.4775321749185,0,0,+,0.42007085561831636
PRAP1,fid_23433,-0.4160057907547587,0,0,-0.4234044896351371,0,0,-,0.4160057907547587
PSPN,fid_23433,-0.38373149646913474,0,0,-0.40903445597168475,0,0,-,0.38373149646913474
RTN4R,fid_23433,-0.4041972510899719,0,0,-0.42738350096936517,0,0,-,0.4041972510899719
SERPINF1,fid_23433,-0.3990906719799042,0,0,-0.4078163916248888,0,0,-,0.3990906719799042
SHBG,fid_23433,0.4394065002199797,0,0,0.458167803630443,0,0,+,0.4394065002199797
SPINT3,fid_23433,-0.3706601999193087,0,0,-0.3857518693385778,0,0,-,0.3706601999193087
SSC4D,fid_23433,-0.5001636854792101,0,0,-0.5271926663914519,0,0,-,0.5001636854792101
ADH4,fid_23431,0.38744026689244526,0,0,0.39604699993220444,0,0,+,0.38744026689244526
ADIPOQ,fid_23431,-0.4589473592212085,0,0,-0.46632779613267894,0,0,-,0.4589473592212085
AGRP,fid_23431,0.44667997501578344,0,0,0.445199547478036,0,0,+,0.44667997501578344
APCS,fid_23431,0.40243093270902036,0,0,0.40255345758995476,0,0,+,0.40243093270902036
CD38,fid_23431,0.37219337019984045,0,0,0.3871011385411377,0,0,+,0.37219337019984045
CDHR2,fid_23431,0.38651935960245704,0,0,0.39176479590652136,0,0,+,0.38651935960245704
CES1,fid_23431,0.3716229670714921,0,0,0.3819497855993003,0,0,+,0.3716229670714921
CNTN3,fid_23431,0.4003490534424318,0,0,0.4080284970954449,0,0,+,0.4003490534424318
CPM,fid_23431,0.3949051752183871,0,0,0.409513573590237,0,0,+,0.3949051752183871
EPHA1,fid_23431,0.39138325716335015,0,0,0.3982281741625833,0,0,+,0.39138325716335015
GUSB,fid_23431,0.3776298553057533,0,0,0.397097549221792,0,0,+,0.3776298553057533
IGFBP1,fid_23431,-0.3948347161673392,0,0,-0.40027313723681035,0,0,-,0.3948347161673392
IGSF9,fid_23431,0.40774486458011877,0,0,0.417852352782386,0,0,+,0.40774486458011877
INHBC,fid_23431,0.3759279312500685,0,0,0.38410876237182223,0,0,+,0.3759279312500685
LDLR,fid_23431,0.5707930345759047,0,0,0.577030030408839,0,0,+,0.5707930345759047
LPL,fid_23431,-0.44999960807637907,0,0,-0.46397397710166544,0,0,-,0.44999960807637907
MFGE8,fid_23431,0.4228308769406171,0,0,0.41230825400352644,0,0,+,0.4228308769406171
MXRA8,fid_23431,-0.371311488858769,0,0,-0.3762724660775369,0,0,-,0.371311488858769
NPY,fid_23431,0.4510399744550337,0,0,0.44686615392281104,0,0,+,0.4510399744550337
PLTP,fid_23431,-0.3797009918852564,0,0,-0.38966022254479893,0,0,-,0.3797009918852564
PRAP1,fid_23431,0.46206666107945654,0,0,0.4698562098509749,0,0,+,0.46206666107945654
SERPINF1,fid_23431,0.39644674445317196,0,0,0.4039885193147251,0,0,+,0.39644674445317196
SHBG,fid_23431,-0.41696672113759226,0,0,-0.429182375003039,0,0,-,0.41696672113759226
SLC39A5,fid_23431,0.37136335341722654,0,0,0.41113838391159396,0,0,+,0.37136335341722654
SSC4D,fid_23431,0.4185271043291079,0,0,0.4346122784276905,0,0,+,0.4185271043291079
ADH4,fid_23484,0.37169050342004867,0,0,0.3833905323859615,0,0,+,0.37169050342004867
AGRP,fid_23484,0.4692004107077057,0,0,0.48871153245836246,0,0,+,0.4692004107077057
CCN1,fid_23484,0.4093962349082858,0,0,0.41662019439393627,0,0,+,0.4093962349082858
CES1,fid_23484,0.41316420747511845,0,0,0.4137749962120364,0,0,+,0.41316420747511845
CPM,fid_23484,0.3763212195478747,0,0,0.3965504359759276,0,0,+,0.3763212195478747
GUSB,fid_23484,0.36882228145887314,0,0,0.38821947821023073,0,0,+,0.36882228145887314
HHEX,fid_23484,0.37872242454712346,0,0,0.39257221429092953,0,0,+,0.37872242454712346
IGSF9,fid_23484,0.423314838594598,0,0,0.4317700142940984,0,0,+,0.423314838594598
LDLR,fid_23484,0.6494235340625569,0,0,0.6633974543130974,0,0,+,0.6494235340625569
LPL,fid_23484,-0.3997043828934993,0,0,-0.43017168759426744,0,0,-,0.3997043828934993
MFGE8,fid_23484,0.4777871815567147,0,0,0.45669644436434875,0,0,+,0.4777871815567147
NPY,fid_23484,0.4468182134711057,0,0,0.4717587867220264,0,0,+,0.4468182134711057
PRAP1,fid_23484,0.41433215182608246,0,0,0.438596229556238,0,0,+,0.41433215182608246
PTH,fid_23484,0.37643382782700036,0,0,0.3969736412799244,0,0,+,0.37643382782700036
APOC1,fid_23526,0.399826407747537,0,0,0.4431849975857537,0,0,+,0.399826407747537
APOM,fid_23526,0.4381854015319363,0,0,0.4336668481766866,0,0,+,0.4381854015319363
FGFBP1,fid_23526,0.5294155533301179,0,0,0.5215480805820285,0,0,+,0.5294155533301179
PLA2G7,fid_23526,0.43902122193792315,0,0,0.4368949730230265,0,0,+,0.43902122193792315
ADH4,fid_23561,-0.37516488254910607,0,0,-0.412063526812086,0,0,-,0.37516488254910607
ADIPOQ,fid_23561,0.5566885678487616,0,0,0.581347308630313,0,0,+,0.5566885678487616
APCS,fid_23561,-0.44893805877698933,0,0,-0.4505060045882756,0,0,-,0.44893805877698933
APOA1,fid_23561,0.48949439560926966,0,0,0.5910407153088396,0,0,+,0.48949439560926966
APOC1,fid_23561,0.3694005938178624,0,0,0.42038749480253507,0,0,+,0.3694005938178624
CD300LG,fid_23561,0.4061691294791788,0,0,0.40945595766294174,0,0,+,0.4061691294791788
CD38,fid_23561,-0.42092071901786743,0,0,-0.4597591250595702,0,0,-,0.42092071901786743
CDHR2,fid_23561,-0.41627247144561813,0,0,-0.4555768058894195,0,0,-,0.41627247144561813
CFH,fid_23561,-0.37567611957286184,0,0,-0.3900269734529668,0,0,-,0.37567611957286184
CLUL1,fid_23561,0.39920728106817777,0,0,0.4167311432019371,0,0,+,0.39920728106817777
EPHA1,fid_23561,-0.40728817605478235,0,0,-0.4231366949845284,0,0,-,0.40728817605478235
GUSB,fid_23561,-0.38462581457569844,0,0,-0.43013363366870017,0,0,-,0.38462581457569844
IGFBP1,fid_23561,0.3933717146845449,0,0,0.41645721579683287,0,0,+,0.3933717146845449
INSL3,fid_23561,-0.3766176317802411,0,0,-0.3979136050711715,0,0,-,0.3766176317802411
LDLR,fid_23561,-0.4353750036879178,0,0,-0.444241069271409,0,0,-,0.4353750036879178
LPL,fid_23561,0.4458777545171083,0,0,0.48039308687836063,0,0,+,0.4458777545171083
MENT,fid_23561,0.3811306926750707,0,0,0.417189446683745,0,0,+,0.3811306926750707
MXRA8,fid_23561,0.5242030931292067,0,0,0.545890788069425,0,0,+,0.5242030931292067
PLTP,fid_23561,0.5955729483977891,0,0,0.6327146784885193,0,0,+,0.5955729483977891
PON3,fid_23561,0.45992172595517733,0,0,0.535391472862669,0,0,+,0.45992172595517733
PRAP1,fid_23561,-0.4433587355765448,0,0,-0.470069624674569,0,0,-,0.4433587355765448
PSPN,fid_23561,-0.38719503811239986,0,0,-0.4214758005759874,0,0,-,0.38719503811239986
RTN4R,fid_23561,-0.41641852914468863,0,0,-0.44958098705003485,0,0,-,0.41641852914468863
SERPINF1,fid_23561,-0.39376709342270017,0,0,-0.4168059097011748,0,0,-,0.39376709342270017
SHBG,fid_23561,0.43981336188162856,0,0,0.4696532340429056,0,0,+,0.43981336188162856
SPINT3,fid_23561,-0.36931742753504715,0,0,-0.3930672036349696,0,0,-,0.36931742753504715
SSC4D,fid_23561,-0.4901290522063287,0,0,-0.532873732828352,0,0,-,0.4901290522063287
APOM,fid_23533,0.43642543224235975,0,0,0.4354291462529475,0,0,+,0.43642543224235975
FGFBP1,fid_23533,0.4960613575681226,0,0,0.4919300169730206,0,0,+,0.4960613575681226
PLA2G7,fid_23533,0.492854325631767,0,0,0.4997052945822844,0,0,+,0.492854325631767
AGRP,fid_23498,0.4285141416713944,0,0,0.4288317769484789,0,0,+,0.4285141416713944
APCS,fid_23498,0.3820540725447867,0,0,0.3924727439697249,0,0,+,0.3820540725447867
CCN1,fid_23498,0.3835003134311429,0,0,0.37534569076771807,0,0,+,0.3835003134311429
LCAT,fid_23498,0.380969283989291,0,0,0.3915787717431025,0,0,+,0.380969283989291
LDLR,fid_23498,0.6675254090334968,0,0,0.6779010441563921,0,0,+,0.6675254090334968
MFGE8,fid_23498,0.3887760646661286,0,0,0.38345483776269296,0,0,+,0.3887760646661286
NPY,fid_23498,0.42526909527014567,0,0,0.43083796952615333,0,0,+,0.42526909527014567
PLA2G7,fid_23498,0.45029756664233644,0,0,0.4628029394146907,0,0,+,0.45029756664233644
ADIPOQ,fid_23568,0.4508502729443221,0,0,0.46257326823140676,0,0,+,0.4508502729443221
APOA1,fid_23568,0.5792856646880744,0,0,0.6973110909896256,0,0,+,0.5792856646880744
APOC1,fid_23568,0.42423007335030827,0,0,0.4898493981311649,0,0,+,0.42423007335030827
APOM,fid_23568,0.40487150290061574,0,0,0.4045907224784469,0,0,+,0.40487150290061574
CD38,fid_23568,-0.3728727590009882,0,0,-0.3870486112481215,0,0,-,0.3728727590009882
MENT,fid_23568,0.41815827250293863,0,0,0.4295728961093113,0,0,+,0.41815827250293863
MXRA8,fid_23568,0.42134637593406377,0,0,0.4325494319786208,0,0,+,0.42134637593406377
PLTP,fid_23568,0.4877156188339333,0,0,0.5007926666559809,0,0,+,0.4877156188339333
SERPINA6,fid_23568,0.37676172298783694,0,0,0.3729396303321301,0,0,+,0.37676172298783694
SSC4D,fid_23568,-0.4240533661136941,0,0,-0.43452095802372775,0,0,-,0.4240533661136941
FGFBP1,fid_23540,0.42186081524897273,0,0,0.422767570390729,0,0,+,0.42186081524897273
LDLR,fid_23540,0.3923071489827538,0,0,0.39995860652315685,0,0,+,0.3923071489827538
PLA2G7,fid_23540,0.545849146453777,0,0,0.5575843374421894,0,0,+,0.545849146453777
TFPI,fid_23540,0.3736789292849303,0,0,0.4092994636721797,0,0,+,0.3736789292849303
FGFBP1,fid_23505,0.48954352261536926,0,0,0.49207466250876636,0,0,+,0.48954352261536926
PLA2G7,fid_23505,0.5476809748721245,0,0,0.5634159646735235,0,0,+,0.5476809748721245
APOM,fid_23575,0.390405471149763,0,0,0.39688026809129157,0,0,+,0.390405471149763
FGFBP1,fid_23547,0.43999139721277236,0,0,0.4415002549219311,0,0,+,0.43999139721277236
PLA2G7,fid_23547,0.5741577000792085,0,0,0.587879199528603,0,0,+,0.5741577000792085
TFPI,fid_23547,0.3705429727760179,0,0,0.40516523286293304,0,0,+,0.3705429727760179
FGFBP1,fid_23512,0.3804581773461921,0,0,0.387260354348617,0,0,+,0.3804581773461921
LDLR,fid_23512,0.5390891942600033,0,0,0.5396785381510658,0,0,+,0.5390891942600033
PLA2G7,fid_23512,0.5427226069693986,0,0,0.5634243163496572,0,0,+,0.5427226069693986
ADIPOQ,fid_23554,0.5140556227257715,0,0,0.5300390541972423,0,0,+,0.5140556227257715
APCS,fid_23554,-0.44016132903182587,0,0,-0.42744022419467775,0,0,-,0.44016132903182587
APOA1,fid_23554,0.38278728510730076,0,0,0.44017318278774925,0,0,+,0.38278728510730076
ASGR1,fid_23554,-0.36935941195176963,0,0,-0.38815220980644805,0,0,-,0.36935941195176963
CD38,fid_23554,-0.37350883265508644,0,0,-0.40843625442908554,0,0,-,0.37350883265508644
CDHR2,fid_23554,-0.3952220414236966,0,0,-0.42921935657843724,0,0,-,0.3952220414236966
CLUL1,fid_23554,0.38270065402608433,0,0,0.39201821202380077,0,0,+,0.38270065402608433
CPM,fid_23554,-0.37829222578110777,0,0,-0.425939828280999,0,0,-,0.37829222578110777
EPHA1,fid_23554,-0.4034877981301921,0,0,-0.415659623502118,0,0,-,0.4034877981301921
GUSB,fid_23554,-0.37060894215955514,0,0,-0.41252749129739696,0,0,-,0.37060894215955514
IGSF9,fid_23554,-0.37120283727013587,0,0,-0.40485027545755764,0,0,-,0.37120283727013587
LDLR,fid_23554,-0.41614631651389533,0,0,-0.4079576274173399,0,0,-,0.41614631651389533
