name,wY_01,wY_02,wY_03,wY_04,wY_05,wY_06,wY_07,wY_08,wY_09,wY_10,metabolite_label
fid_23635,-0.00678194569292556,0.01239182045131094,0.04561384961222697,-0.01708270089398549,0.02559981810329899,0.06857816191202755,0.01898087551445118,0.0034058213885313,-0.00118087465973242,0.06908202950680792,Cholesterol to Total Lipids in Large HDL percentage
fid_23615,0.01121281009846166,0.00674203111379031,0.12756306792548855,-0.3927829529954112,-0.1992354199848364,0.04269868365745969,0.09130944101228892,-0.03345908989312312,0.08559874276847722,0.28332833132339347,Cholesterol to Total Lipids in Large LDL percentage
fid_23590,1.8286429933982707e-4,0.01957783462726057,-0.08409380164401112,-0.1902457498146894,-0.01882079678976004,0.00549647149669002,0.02915560851569491,-0.18049475929145511,0.03612297671316339,-0.10391716574043192,Cholesterol to Total Lipids in Large VLDL percentage
fid_23640,0.08531473307618623,-0.04165626564944363,0.01900890913393049,0.27602862121348376,-0.08576720076799842,-0.2906199066247265,-0.15029075263153202,0.05495443725221264,-0.410642304549679,0.02571877543459087,Cholesterol to Total Lipids in Medium HDL percentage
fid_23620,0.04788777073701264,-0.07970168621145751,-0.01459295835722729,-0.01069784031687954,0.09910070120430024,-0.06140462826974336,0.0922301848558301,0.08181005294473476,0.07639395403498749,-0.18976779046786793,Cholesterol to Total Lipids in Medium LDL percentage
fid_23595,-0.252634049085232,0.29167177966154656,-0.02436102696392188,-0.06640399497340997,0.0127913448415869,-0.01151239116471478,-0.23177451094432536,-0.02497635715638549,-0.30068464811966644,0.4817509890994987,Cholesterol to Total Lipids in Medium VLDL percentage
fid_23645,-0.08252237686526509,-0.01543581263795096,0.05252078676276128,-0.14321779274239657,0.05901728321139263,0.00514140259872934,0.14973299005197938,0.02311898762898173,0.540610821829259,-0.3070725244615046,Cholesterol to Total Lipids in Small HDL percentage
fid_23625,-0.05942734127347603,0.0795989763903562,-0.0976104959210761,0.12831768579685426,0.03166210370555881,0.02396210225434627,-0.24708007769479215,-0.10286279831401864,-0.12295876544783756,-0.01860676771384652,Cholesterol to Total Lipids in Small LDL percentage
fid_23600,0.03276613127107643,-0.09499853851893338,0.15103855173597203,0.3215308984827346,-0.15963625604452442,-0.18574264031867632,-0.38153856349114745,0.02348060161177927,-0.21197806704589872,0.2304873309391038,Cholesterol to Total Lipids in Small VLDL percentage
fid_23630,0.00314710034439669,-0.0137834667359484,-0.07272044352084074,0.01232720661862762,0.01890479795697249,-0.1112410185559662,-0.04643729604479466,-0.01622034547300486,0.0882996456591032,0.01996343742731481,Cholesterol to Total Lipids in Very Large HDL percentage
fid_23585,-0.01705293223292413,0.02846609412895602,0.00884260000064671,-0.02372555894761179,0.0341987030434212,0.02923272846699068,-0.01311079176692021,0.03996020787155917,0.02973635213694512,0.00766583072134689,Cholesterol to Total Lipids in Very Large VLDL percentage
fid_23605,-0.03176233373098917,-0.13517705771872046,0.02225210443512243,-0.22212336754270004,0.0707362805581799,0.07924524380890362,0.02262710795738526,-0.1939790966644466,0.0958062065472235,0.11022950081201369,Cholesterol to Total Lipids in Very Small VLDL percentage
fid_23485,0.14148567855511432,-0.4411846488165877,-0.413427088954663,-0.20330428948855273,0.7408237834096636,0.30863059355132594,-0.01134976393170141,-1.1678560099135515,-0.3991860721161263,1.0731803164060574,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
fid_23418,-0.21289547770189612,-1.2199440124576637,-0.12984470866003764,-0.8162865141402249,-0.12650592132744268,-0.4491797491328003,0.5898906595798796,-0.16695563235856417,1.4021438835834552,0.6103915922663717,Cholesteryl Esters in HDL
fid_23527,-0.05109828848854046,0.7361670018508675,-0.22306327583138824,-0.03096452327406268,0.3559750506686979,1.2413326185559967,-0.7089566477783654,-0.19789055469487496,0.01812402790662584,-0.04572646111523555,Cholesteryl Esters in IDL
fid_23417,0.08225620988708746,0.2631302307533793,0.20723956910653413,0.05023648176544194,0.06928382151441682,0.6318893993047351,-0.9774428752494764,-0.1838354706293191,0.00793020960979834,0.5832656041176589,Cholesteryl Esters in LDL
fid_23562,-0.1869130365988202,-1.7422864755614418,-0.2382948773705692,-1.1092248916471072,-0.5709902454576526,-1.4367418678380877,0.22490447753845713,-0.30020808866571286,1.679282146613286,0.23878500395415228,Cholesteryl Esters in Large HDL
fid_23534,0.08209893091919934,0.3553474756548626,0.3688386077113426,-0.22381006229170752,-0.06482190514167989,0.8645655610775371,-1.32003171841366,0.08585090245955727,-0.01700163423664436,1.12915518076012,Cholesteryl Esters in Large LDL
fid_23499,-0.11054354151395614,0.3916942236505459,0.8129818202976038,-0.698035826696001,-1.9133879139115983,-1.167135537766082,-0.5697168224656979,1.6668901139480252,-0.5333949276802921,0.2287750173210837,Cholesteryl Esters in Large VLDL
fid_23569,0.1990262871852284,-0.5879889491625413,-0.03151022218535344,-0.3841088228072956,0.903283141142363,1.2445933201179729,0.7440836333324271,0.12232352818200638,0.7739086790867934,0.3379068018094306,Cholesteryl Esters in Medium HDL
fid_23541,0.0500390382081433,0.19702809688262643,-0.3158206776175133,0.3369939769298516,0.4611882086351818,0.326917340260198,-0.5712498283188021,-1.1576634326854331,-0.15519078713245654,-0.8474693031224572,Cholesteryl Esters in Medium LDL
