name,wY_01,wY_02,wY_03,wY_04,wY_05,metabolite_label
fid_23470,0.00496005537944922,0.01796495503091426,-0.01560164338850029,-0.07907512362022087,-0.03687975541558853,Glucose
fid_23461,-0.04507718880145262,0.06498201266623489,0.08772799402460396,0.04045333470630264,0.06380938217576257,Glutamine
fid_23462,-0.03597656616728931,0.00302368486351005,0.00732487814589668,-0.04005813486615187,0.07963827707525908,Glycine
fid_23480,0.3320802258160757,0.17308498448581583,-0.30500030620700225,0.6307227261048975,0.07782151233762903,Glycoprotein Acetyls
fid_23406,-16.27901755926146,-20.644112199276694,-24.765381177326436,73.5813253572652,-31.955928612098873,HDL Cholesterol
fid_23463,-0.01314861074007896,0.00465965730387348,0.00693111959156011,-0.02269620847476419,-0.03016465960463981,Histidine
fid_23465,4.325713539568023,-6.435436199122268,4.789723568835656,1.1838731973354673,0.3968884729056166,Isoleucine
fid_23405,-0.04364932351798481,-38.99530599958669,-23.244675181422405,3.2821158483595307,-21.533363829244173,LDL Cholesterol
fid_23471,0.09583781836716908,0.01850077485487913,-0.07271408472181186,0.10046655799081962,-0.27417737888371746,Lactate
fid_23466,6.615547203468364,-10.029625586374994,7.405495312840495,1.9417923864841076,0.12225450288173192,Leucine
fid_23449,-0.06338878695892988,0.624413281441878,-0.6609870227367445,0.4829054893544028,0.6626759367093349,Linoleic Acid
fid_23456,0.3670905179395653,-0.08241338408943573,0.22491091387736836,-0.4102997814319856,0.6285606694873588,Linoleic Acid to Total Fatty Acids percentage
fid_23447,-7.383408448403512,2.162761337324445,-13.324532498291914,-21.180174038757073,15.599904290413964,Monounsaturated Fatty Acids
fid_23454,-19.226308354499736,31.58814179906744,3.69883411710169,24.414836778975584,7.646245967470556,Monounsaturated Fatty Acids to Total Fatty Acids percentage
fid_23444,-0.9303537567835216,-2.359658954667094,-2.810641133622088,-1.2489515474186794,1.8433894419689203,Omega-3 Fatty Acids
fid_23451,-1.7356371419269845,7.420711925760366,3.727527063870858,-4.4915250939135305,9.365987850777412,Omega-3 Fatty Acids to Total Fatty Acids percentage
fid_23445,-2.304141033536048,-9.698573544909303,-7.0031195882740125,-3.941368012988767,6.398598723501318,Omega-6 Fatty Acids
fid_23459,-0.00949498382503562,0.00738824551634486,-0.00844855498048323,0.04691458824796647,-0.00601516976620814,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
fid_23452,-4.05033774481266,18.964626629366773,7.13736939034472,-9.372840343681585,20.295486632309707,Omega-6 Fatty Acids to Total Fatty Acids percentage
fid_23468,0.02833879317675958,-0.00470465461260281,-0.02391935943057797,-0.0279107535878926,0.08356614230328786,Phenylalanine
fid_23437,-0.21492710287009345,-0.5899325652656308,-0.7838909408798517,-0.07266089083497561,-2.1041130401695316,Phosphatidylcholines
fid_23434,2.2651763111184557,-0.06415696483466939,0.7277547998793417,1.5846578375922862,5.663562682636351,Phosphoglycerides
fid_23483,-2.465856723851839,-0.43380872550095895,-2.843122418708728,3.5544517862098175,2.7061949863400563,Phospholipids in Chylomicrons and Extremely Large VLDL
fid_23414,5.568903619101093,-14.964743312677472,8.875006971336637,5.521056340859728,-86.02251099198294,Phospholipids in HDL
fid_23525,10.995761507248863,0.2210043835030669,15.881227330250232,2.6482031873015823,14.662494435669752,Phospholipids in IDL
fid_23413,7.095835405270189,12.41949939739165,10.388903667556104,-1.3149038135960305,-21.069235524428564,Phospholipids in LDL
fid_23560,-3.861348143119648,-0.19753726841155023,1.1745195294194812,0.7397112532903434,24.98066431983614,Phospholipids in Large HDL
