name,wX_01,wX_02,wX_03,wX_04,wX_05
ATF2,0.001965035543248423,-0.011747925631815629,6.677925750601786e-4,0.0016924339112773196,-0.004769580146755013
ATG4A,0.011282580000323277,0.05829988267792679,0.004087964430209956,-0.020477544459236507,0.02157448690496468
ATOX1,-5.429989632592648e-4,0.023410606878914057,-0.0069474283686057296,-0.04096383226785677,0.01125749143040929
ATP5IF1,0.008266015535657183,0.0455144015408179,0.05731926732289563,-0.10115797761157541,-9.342686414710478e-4
ATP5PO,-0.001011644171059506,0.004517694710596452,-0.006251285788123603,0.007174207743052609,0.013616910497189876
ATP6AP2,0.0044131521479452915,-0.01363614792429775,-0.01956197848623617,0.003985918635538323,-0.007842176672611174
ATP6V1D,0.008345891367388699,-0.017134490908225376,0.012278692927347986,-0.01221477877813806,-0.00891991602968371
ATP6V1F,0.00482539593968672,-0.0227794418023775,-0.017141992627403475,-0.0012073189571409678,0.0053102942084434675
ATXN10,0.014530046191772929,0.028371357281658342,-0.007345789285360755,-0.0055243516123526185,0.018363509732999394
AXIN1,-0.03480674920092976,-0.0673135474909827,0.013473977655363132,-0.06273139913781892,0.19000525576702054
AXL,0.006667784655598101,-0.009291192885654297,0.03490354288417154,-0.023885054406253037,-0.011236205603916832
B4GALT1,-8.225210502141809e-4,0.003913268780589184,-0.03462039159142485,0.006431090403327032,0.060471203319041336
B4GAT1,-0.0027337876803854764,0.02065034079386339,0.024286880907612166,0.04262478302694861,-0.0726193785982613
BACH1,0.002213748437342838,-0.01242525278033854,-0.004818664535625621,-0.03402202759031997,-0.02672228778657694
BAG3,0.019162026949767593,-0.012076881956889931,0.006490082901936273,0.02394877369073671,0.022203160743302194
BAG6,-0.015333111003569608,0.031381977457713324,-0.018817801120923155,0.011592642903500998,0.10434457403421636
BAIAP2,-0.0032449834501526165,0.005383651512603672,0.0013012693428874438,0.015965219983294348,0.0022175073618364875
BAMBI,0.016640113371989593,0.007340935916779677,0.010397471985251254,0.013083571101851292,-0.04823316557455473
BANK1,-0.01544413565767437,0.03459733031445933,-0.014913759845425293,0.0046549292278753205,-0.03420224299004651
BAX,-0.010336192058784683,0.008839425047338714,0.01235111464062282,-0.0055630232995275775,0.04719753872986967
BCAM,-0.001271794248816412,0.003888399153569423,0.0650442637526902,9.90523517337873e-4,0.02650677597950376
BCAN,-0.0023041685954311164,0.039373195498281964,0.006647835421233294,0.007131408443625727,-0.024856220951765852
BCL2L11,-0.021148865170724875,-0.006125767257235808,-0.05397133445832912,-0.05223934037131688,7.773212756350243e-4
BCR,0.026256367559421144,0.014253822348482853,0.041918140170211664,0.0020379070373242776,0.06057825945318979
BGN,0.01655596944208331,0.0015597745269469525,-0.0075675752595918515,0.04190430220873157,-0.0027595889936157863
BID,0.004082425894332477,3.6281460131920584e-4,0.03629431591166588,-0.023330853899532756,0.04314497024586322
BIN2,-0.008915055417166402,0.012570490930039827,0.03894758878433461,0.03767571385430547,-0.003881877431224172
BIRC2,0.02238225441250749,-0.006829031824520739,-0.031242872327187948,0.022273442913821297,0.05154325292506605
BLMH,-0.010904248995444852,-0.004823836671475799,0.019053901244314966,8.527974694425591e-4,-0.05236628541283569
BLVRB,0.0397645307853771,-0.01337064861440955,-0.030108152073978926,0.027265678686544077,0.055420188720591915
BMP4,0.010129100496707857,-0.006102748809983973,-0.028985980631927446,-0.03761648746283365,0.00838260680553979
BMP6,0.0017829023218471896,-6.465049466086735e-4,0.02294056102292366,-0.02391781375580472,0.006339082153484613
BOC,-0.020451886767440152,0.016810032280554815,0.014667664058000823,0.001029549687787479,-0.04940508262836959
BPIFB1,-0.030485772062817898,0.01733713248639933,-0.03610290696791926,0.024697188976442186,-0.014849070333510272
BRK1,0.015413253289818863,-0.019427219017930732,-0.004095404102434522,0.0060454835622007225,0.039567369765565054
BSG,0.010767526300047925,0.010907766557751324,2.802119048392687e-4,-0.01973669581690285,0.07660660787722638
BST1,-0.007485949329886865,0.018923997837071372,-0.00659870449106316,0.0030726515318871264,0.009033010114337476
BST2,-0.007501837931855595,0.00678762125298525,-0.04828890306725215,0.02622424890978531,0.006192587997247308
BTC,0.006289380035947957,0.01318218202317277,0.015906586661789183,0.025223923638458785,-0.00365990831636922
BTN2A1,-0.020244414873879023,0.019526121831896913,0.03473751862562237,-0.0271935352413287,-0.020636573235939214
BTN3A2,-0.00513793972456455,-0.0034778024088341418,0.012647234797732117,-0.0012835878734230874,0.014035480438829703
C19ORF12,0.004444001295179135,-0.003655165797661756,0.013666820841573085,0.02603105861262787,0.024219550960614407
C1QA,-0.010225160466342188,0.010980694691835644,-0.009290337602062477,-0.01154559325340265,0.041170730582495
C1QTNF1,-0.024708215248413795,0.03155694359367484,-0.01491930568965529,0.002106380302376982,0.023387280372306106
C2,0.011029046754714677,0.01811732696733255,-0.005936603778919344,0.022120614442937732,0.01653473572620351
C2CD2L,0.002452640653410893,0.0033961721192851298,-0.007803003788281169,0.01450342073317511,-0.019330395582555542
C4BPB,-0.0028924043584101946,0.02805895664346274,0.010659521531044141,0.027244244537604,-0.014550712444967626
CA1,0.011748611152134813,-0.00688708437734583,0.0632141722217989,0.03717115738908282,0.01899986592348962
CA11,0.012965638013625855,0.0161154151789648,0.014224850894292292,0.01784537313974882,-0.019562685037866862
CA12,-0.006014053672116463,0.0046867907574551695,0.0035255838426300765,-0.005744057384360756,-0.011589949119984691
CA13,-0.024162296911583662,-0.010464454877259404,-0.023289055022621255,-0.05835014444500527,4.4194895096042185e-4
CA14,-0.034211038901295704,-0.03159204551699011,0.07811540133070878,-0.012229754374305039,0.038273147376899075
CA2,0.00505022041254609,-0.08079912921142939,-0.028865502426829066,-0.05076790724936805,-0.06442485853799844
CA3,-0.009015684711485053,0.023518694231182358,-3.4340399610204177e-4,-3.045992062115833e-5,0.04315387299650476
CA4,0.004718483002600431,0.02170609000408973,-0.016905874789899487,0.015531134309894268,-0.05912005130504271
CA5A,-0.0059318697073184705,-0.009290542250606925,-0.03292805504329359,0.0018738479578789408,0.012378978242162468
CA6,-0.0024660417764287047,3.237482703971288e-4,-0.002511854664260489,-0.006317807317174508,-0.019975191714321477
CA9,-0.026115443974691423,-0.003654727694735578,0.008174405640408665,-0.04790945275970999,-0.008628665703606993
CALB1,0.008834739250857412,0.009078787844371189,0.00593552469171103,-0.0027978339080619633,0.004737732301772906
CALB2,0.00745516167457657,0.024695773989493557,-0.012749274757485803,-6.301074016525896e-4,0.021531899193943476
CALCA,0.01780104214640818,0.0029984973638110595,0.020598640629504384,0.020028736005853105,-0.01151983395789742
CALCOCO1,-0.039128684386395336,0.05279899143256295,-0.010833838672636304,-0.08388386639211161,-0.01998928437469579
CAMKK1,-0.014628931354105413,0.00805607032595607,0.004409720240804068,-0.04437533233539844,0.018263265979520285
CANT1,-0.024530473194548087,-0.021082305924435118,-3.641945418438017e-4,0.06207548858322602,-0.009926639898489855
CAPG,0.003261515331514065,-0.008084003583141064,-0.022916469765518293,-0.009447744223909276,-0.01164993535241536
CARHSP1,0.015009582336204702,-0.01581113559420732,0.013915177208022371,0.031187775644804648,0.03177331298240636
CASP1,-0.010422724800154383,0.009019987120657744,9.868144021409897e-4,-0.022036171949267203,-0.027498152988721852
CASP10,-9.95894186811087e-4,0.013045456727539283,-6.627184043537626e-4,-0.008236685155479354,-0.0017352488978091148
CASP2,0.025160746738690263,0.019607067414781867,-0.05385628539607489,0.0040044751375596785,0.0403052868191559
CASP3,-0.09305806942036496,-0.010258218425737861,-0.1641108728449202,0.08001020273386056,0.07035211364670406
CASP8,0.013616525578506032,0.050077928407217406,0.0015242794969790936,-0.0025106625334181624,0.017743986186495333
CBLIF,8.05448939136256e-4,-0.005608417265650335,0.004037607008296037,-9.110581145553302e-4,0.03995080958943302
CBLN4,-0.01935648520041646,0.003308846337930033,-0.011889452340342138,-0.011343937344334481,-0.02233600218657186
